Rank 1000: HP: 1216, STR: 564177, VIT: 363, SPD: 80, LUK: 1, Attack: 651838, Defense: 84167, Current HP: 1216, A Avg: 1733889, D Avg: 84167, [Neural Edge(190)[630, 630, 630], Iron Shield(204)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 461: HP: 1586, STR: 603860, VIT: 723, SPD: 80, LUK: 1, Attack: 687983, Defense: 87641, Current HP: 1586, A Avg: 1830034, D Avg: 87641, [Pinpoint(112)[630, 630, 630], White Hole(230)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 460: HP: 2360, STR: 603864, VIT: 692, SPD: 80, LUK: 1, Attack: 687987, Defense: 86804, Current HP: 2360, A Avg: 1830045, D Avg: 86804, [Pinpoint(112)[630, 630, 630], Goblin Hand(250)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 459: HP: 2360, STR: 603864, VIT: 692, SPD: 80, LUK: 1, Attack: 687987, Defense: 86804, Current HP: 2360, A Avg: 1830045, D Avg: 86804, [Pinpoint(112)[630, 630, 630], Goblin Hand(250)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 458: HP: 1463, STR: 603903, VIT: 805, SPD: 80, LUK: 1, Attack: 688026, Defense: 85799, Current HP: 1463, A Avg: 1830149, D Avg: 85799, [Pinpoint(112)[630, 630, 630], Metalization(228)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 457: HP: 1463, STR: 603903, VIT: 805, SPD: 80, LUK: 1, Attack: 688026, Defense: 85799, Current HP: 1463, A Avg: 1830149, D Avg: 85799, [Pinpoint(112)[630, 630, 630], Metalization(228)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 456: HP: 2140, STR: 603497, VIT: 1323, SPD: 80, LUK: 1, Attack: 688147, Defense: 88111, Current HP: 2140, A Avg: 1830471, D Avg: 88111, [Diamond Knuckle(152)[630, 630, 630], Energy Shield(227)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 455: HP: 2140, STR: 603497, VIT: 1323, SPD: 80, LUK: 1, Attack: 688147, Defense: 88111, Current HP: 2140, A Avg: 1830471, D Avg: 88111, [Diamond Knuckle(152)[630, 630, 630], Energy Shield(227)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 454: HP: 1368, STR: 811809, VIT: 158, SPD: 80, LUK: 1, Attack: 901718, Defense: 87986, Current HP: 1368, A Avg: 1830487, D Avg: 87986, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 453: HP: 1463, STR: 603462, VIT: 805, SPD: 80, LUK: 1, Attack: 688303, Defense: 85799, Current HP: 1463, A Avg: 1830885, D Avg: 85799, [Grand Slam(163)[630, 630, 630], Metalization(228)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 452: HP: 1463, STR: 603462, VIT: 805, SPD: 80, LUK: 1, Attack: 688303, Defense: 85799, Current HP: 1463, A Avg: 1830885, D Avg: 85799, [Grand Slam(163)[630, 630, 630], Metalization(228)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 451: HP: 1368, STR: 812605, VIT: 238, SPD: 80, LUK: 1, Attack: 902514, Defense: 88066, Current HP: 1368, A Avg: 1832103, D Avg: 88066, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 450: HP: 1719, STR: 603458, VIT: 742, SPD: 80, LUK: 1, Attack: 688790, Defense: 84670, Current HP: 1719, A Avg: 1832181, D Avg: 84670, [Tower(149)[630, 630, 630], Tower Shield(213)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 449: HP: 1719, STR: 603458, VIT: 742, SPD: 80, LUK: 1, Attack: 688790, Defense: 84670, Current HP: 1719, A Avg: 1832181, D Avg: 84670, [Tower(149)[630, 630, 630], Tower Shield(213)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 448: HP: 1083, STR: 604831, VIT: 126, SPD: 85, LUK: 1, Attack: 688954, Defense: 84262, Current HP: 1083, A Avg: 1832617, D Avg: 84262, [Pinpoint(112)[630, 630, 630], Magnum(237)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 447: HP: 1083, STR: 604831, VIT: 126, SPD: 85, LUK: 1, Attack: 688954, Defense: 84262, Current HP: 1083, A Avg: 1832617, D Avg: 84262, [Pinpoint(112)[630, 630, 630], Magnum(237)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 446: HP: 1178, STR: 604414, VIT: 950, SPD: 80, LUK: 1, Attack: 689070, Defense: 85918, Current HP: 1178, A Avg: 1832926, D Avg: 85918, [Penetra(161)[630, 630, 630], Huge Shield(234)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 445: HP: 3819, STR: 604644, VIT: 617, SPD: 80, LUK: 1, Attack: 689482, Defense: 86534, Current HP: 3819, A Avg: 1834022, D Avg: 86534, [Willow Blade(157)[630, 630, 630], Frying Pan(231)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 444: HP: 1083, STR: 605412, VIT: 126, SPD: 85, LUK: 1, Attack: 689535, Defense: 84470, Current HP: 1083, A Avg: 1834163, D Avg: 84470, [Pinpoint(112)[630, 630, 630], V Magnum(238)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 443: HP: 1083, STR: 605412, VIT: 126, SPD: 85, LUK: 1, Attack: 689535, Defense: 84470, Current HP: 1083, A Avg: 1834163, D Avg: 84470, [Pinpoint(112)[630, 630, 630], V Magnum(238)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 442: HP: 4864, STR: 604301, VIT: 1001, SPD: 80, LUK: 1, Attack: 690153, Defense: 86918, Current HP: 4864, A Avg: 1835806, D Avg: 86918, [Santoku(159)[630, 630, 630], Frying Pan(231)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 441: HP: 1040, STR: 604566, VIT: 1678, SPD: 80, LUK: 1, Attack: 690210, Defense: 85401, Current HP: 1040, A Avg: 1835958, D Avg: 85401, [Portal Sword(176)[630, 630, 630], Pot Lid(201)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 440: HP: 1040, STR: 604566, VIT: 1678, SPD: 80, LUK: 1, Attack: 690210, Defense: 85411, Current HP: 1040, A Avg: 1835958, D Avg: 85411, [Portal Sword(176)[630, 630, 630], High Pot Lid(202)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 439: HP: 988, STR: 604566, VIT: 1791, SPD: 80, LUK: 1, Attack: 690210, Defense: 85660, Current HP: 988, A Avg: 1835958, D Avg: 85660, [Portal Sword(176)[630, 630, 630], Wooden Shield(203)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 438: HP: 988, STR: 604566, VIT: 1796, SPD: 80, LUK: 1, Attack: 690210, Defense: 85600, Current HP: 988, A Avg: 1835958, D Avg: 85600, [Portal Sword(176)[630, 630, 630], Iron Shield(204)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 437: HP: 988, STR: 604566, VIT: 1866, SPD: 80, LUK: 1, Attack: 690210, Defense: 85729, Current HP: 988, A Avg: 1835958, D Avg: 85729, [Portal Sword(176)[630, 630, 630], Titanium Shield(205)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 436: HP: 988, STR: 604566, VIT: 1883, SPD: 80, LUK: 1, Attack: 690210, Defense: 85772, Current HP: 988, A Avg: 1835958, D Avg: 85772, [Portal Sword(176)[630, 630, 630], Large iron Shield(206)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 435: HP: 1040, STR: 604566, VIT: 1843, SPD: 80, LUK: 1, Attack: 690210, Defense: 85719, Current HP: 1040, A Avg: 1835958, D Avg: 85719, [Portal Sword(176)[630, 630, 630], Magic Shield(207)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 434: HP: 1472, STR: 604566, VIT: 2033, SPD: 80, LUK: 1, Attack: 690210, Defense: 85870, Current HP: 1472, A Avg: 1835958, D Avg: 85870, [Portal Sword(176)[630, 630, 630], Emerald Shield(209)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 433: HP: 1100, STR: 604566, VIT: 1764, SPD: 80, LUK: 1, Attack: 690210, Defense: 85536, Current HP: 1100, A Avg: 1835958, D Avg: 85536, [Portal Sword(176)[630, 630, 630], Clear Shield(211)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 432: HP: 1140, STR: 604566, VIT: 1843, SPD: 80, LUK: 1, Attack: 690210, Defense: 85862, Current HP: 1140, A Avg: 1835958, D Avg: 85862, [Portal Sword(176)[630, 630, 630], Prism Shield(212)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 431: HP: 1064, STR: 604566, VIT: 1875, SPD: 80, LUK: 1, Attack: 690210, Defense: 85803, Current HP: 1064, A Avg: 1835958, D Avg: 85803, [Portal Sword(176)[630, 630, 630], Tower Shield(213)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 430: HP: 1826, STR: 604566, VIT: 2086, SPD: 80, LUK: 1, Attack: 690210, Defense: 86648, Current HP: 1826, A Avg: 1835958, D Avg: 86648, [Portal Sword(176)[630, 630, 630], Slime Shield(221)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 429: HP: 1770, STR: 604566, VIT: 1866, SPD: 80, LUK: 1, Attack: 690210, Defense: 85794, Current HP: 1770, A Avg: 1835958, D Avg: 85794, [Portal Sword(176)[630, 630, 630], Hardwood Shield(223)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 428: HP: 1040, STR: 604566, VIT: 2467, SPD: 80, LUK: 1, Attack: 690210, Defense: 89255, Current HP: 1040, A Avg: 1835958, D Avg: 89255, [Portal Sword(176)[630, 630, 630], Energy Shield(227)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 427: HP: 3334, STR: 604566, VIT: 1783, SPD: 80, LUK: 1, Attack: 690210, Defense: 87700, Current HP: 3334, A Avg: 1835958, D Avg: 87700, [Portal Sword(176)[630, 630, 630], Frying Pan(231)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 426: HP: 2064, STR: 604566, VIT: 2180, SPD: 80, LUK: 1, Attack: 690210, Defense: 86914, Current HP: 2064, A Avg: 1835958, D Avg: 86914, [Portal Sword(176)[630, 630, 630], Slafield(232)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 425: HP: 1670, STR: 604566, VIT: 2086, SPD: 80, LUK: 1, Attack: 690210, Defense: 87561, Current HP: 1670, A Avg: 1835958, D Avg: 87561, [Portal Sword(176)[630, 630, 630], Mist Shield(233)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 424: HP: 1178, STR: 604566, VIT: 2616, SPD: 80, LUK: 1, Attack: 690210, Defense: 87584, Current HP: 1178, A Avg: 1835958, D Avg: 87584, [Portal Sword(176)[630, 630, 630], Huge Shield(234)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 423: HP: 1102, STR: 604566, VIT: 2574, SPD: 80, LUK: 1, Attack: 690210, Defense: 89414, Current HP: 1102, A Avg: 1835958, D Avg: 89414, [Portal Sword(176)[630, 630, 630], Aurora Shield(240)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 422: HP: 2510, STR: 604566, VIT: 2384, SPD: 80, LUK: 1, Attack: 690210, Defense: 89809, Current HP: 2510, A Avg: 1835958, D Avg: 89809, [Portal Sword(176)[630, 630, 630], Cloud Shield(241)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 421: HP: 988, STR: 604566, VIT: 1678, SPD: 80, LUK: 1, Attack: 690210, Defense: 88467, Current HP: 988, A Avg: 1835958, D Avg: 88467, [Portal Sword(176)[630, 630, 630], Graffiti(243)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 420: HP: 988, STR: 604566, VIT: 3246, SPD: 80, LUK: 1, Attack: 690210, Defense: 93024, Current HP: 988, A Avg: 1835958, D Avg: 93024, [Portal Sword(176)[630, 630, 630], Blank Shield(244)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 419: HP: 1463, STR: 604566, VIT: 4035, SPD: 80, LUK: 1, Attack: 690210, Defense: 90823, Current HP: 1463, A Avg: 1835958, D Avg: 90823, [Portal Sword(176)[630, 630, 630], Golem Shield(245)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 418: HP: 1273, STR: 604566, VIT: 2321, SPD: 85, LUK: 1, Attack: 690210, Defense: 88199, Current HP: 1273, A Avg: 1835958, D Avg: 88199, [Portal Sword(176)[630, 630, 630], Sticky thread shield(247)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 417: HP: 2333, STR: 604566, VIT: 2368, SPD: 80, LUK: 1, Attack: 690210, Defense: 88584, Current HP: 2333, A Avg: 1835958, D Avg: 88584, [Portal Sword(176)[630, 630, 630], King Shield(248)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 416: HP: 1440, STR: 604566, VIT: 2312, SPD: 80, LUK: 1, Attack: 690210, Defense: 89347, Current HP: 1440, A Avg: 1835958, D Avg: 89347, [Portal Sword(176)[630, 630, 630], Warrior's Shield(249)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 415: HP: 1040, STR: 604566, VIT: 2619, SPD: 80, LUK: 1, Attack: 690210, Defense: 89667, Current HP: 1040, A Avg: 1835958, D Avg: 89667, [Portal Sword(176)[630, 630, 630], Ghost shield(251)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 414: HP: 1343, STR: 604605, VIT: 2041, SPD: 80, LUK: 1, Attack: 690249, Defense: 85982, Current HP: 1343, A Avg: 1836062, D Avg: 85982, [Portal Sword(176)[630, 630, 630], Dragon's Scales(215)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 413: HP: 988, STR: 604776, VIT: 1843, SPD: 85, LUK: 1, Attack: 690420, Defense: 85868, Current HP: 988, A Avg: 1836517, D Avg: 85868, [Portal Sword(176)[630, 630, 630], Conductive Barrier(208)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 412: HP: 1548, STR: 604796, VIT: 2043, SPD: 80, LUK: 1, Attack: 690440, Defense: 86283, Current HP: 1548, A Avg: 1836570, D Avg: 86283, [Portal Sword(176)[630, 630, 630], Dragon's Wings(216)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 411: HP: 1160, STR: 603918, VIT: 1542, SPD: 80, LUK: 1, Attack: 690446, Defense: 88330, Current HP: 1160, A Avg: 1836586, D Avg: 88330, [Moon Knuckle(153)[630, 630, 630], Energy Shield(227)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 410: HP: 1160, STR: 603918, VIT: 1542, SPD: 80, LUK: 1, Attack: 690446, Defense: 88330, Current HP: 1160, A Avg: 1836586, D Avg: 88330, [Moon Knuckle(153)[630, 630, 630], Energy Shield(227)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 409: HP: 1636, STR: 604964, VIT: 2155, SPD: 80, LUK: 1, Attack: 690608, Defense: 87773, Current HP: 1636, A Avg: 1837017, D Avg: 87773, [Portal Sword(176)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 408: HP: 1360, STR: 604968, VIT: 2468, SPD: 80, LUK: 1, Attack: 690612, Defense: 87306, Current HP: 1360, A Avg: 1837027, D Avg: 87306, [Portal Sword(176)[630, 630, 630], Bulletproof Shield(235)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 407: HP: 1548, STR: 605007, VIT: 2126, SPD: 80, LUK: 1, Attack: 690651, Defense: 86990, Current HP: 1548, A Avg: 1837131, D Avg: 86990, [Portal Sword(176)[630, 630, 630], Dragon's Head(217)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 406: HP: 1472, STR: 605007, VIT: 2086, SPD: 85, LUK: 1, Attack: 690651, Defense: 86508, Current HP: 1472, A Avg: 1837131, D Avg: 86508, [Portal Sword(176)[630, 630, 630], Superconducting Barrier(220)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 405: HP: 1548, STR: 605163, VIT: 2551, SPD: 80, LUK: 1, Attack: 690807, Defense: 89352, Current HP: 1548, A Avg: 1837546, D Avg: 89352, [Portal Sword(176)[630, 630, 630], Riot(236)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 404: HP: 2204, STR: 607140, VIT: 126, SPD: 85, LUK: 1, Attack: 691263, Defense: 86914, Current HP: 2204, A Avg: 1838759, D Avg: 86914, [Pinpoint(112)[630, 630, 630], C Magnum(239)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 403: HP: 2204, STR: 607140, VIT: 126, SPD: 85, LUK: 1, Attack: 691263, Defense: 86914, Current HP: 2204, A Avg: 1838759, D Avg: 86914, [Pinpoint(112)[630, 630, 630], C Magnum(239)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 402: HP: 1026, STR: 605712, VIT: 2196, SPD: 80, LUK: 1, Attack: 691356, Defense: 86787, Current HP: 1026, A Avg: 1839006, D Avg: 86787, [Portal Sword(176)[630, 630, 630], Black Hole(229)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 401: HP: 1491, STR: 605712, VIT: 2275, SPD: 80, LUK: 1, Attack: 691356, Defense: 89193, Current HP: 1491, A Avg: 1839006, D Avg: 89193, [Portal Sword(176)[630, 630, 630], White Hole(230)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 400: HP: 2260, STR: 605716, VIT: 2244, SPD: 80, LUK: 1, Attack: 691360, Defense: 88356, Current HP: 2260, A Avg: 1839017, D Avg: 88356, [Portal Sword(176)[630, 630, 630], Goblin Hand(250)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 399: HP: 1368, STR: 605755, VIT: 2454, SPD: 80, LUK: 1, Attack: 691399, Defense: 87448, Current HP: 1368, A Avg: 1839121, D Avg: 87448, [Portal Sword(176)[630, 630, 630], Metalization(228)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 398: HP: 1700, STR: 605322, VIT: 1665, SPD: 85, LUK: 1, Attack: 691811, Defense: 86087, Current HP: 1700, A Avg: 1840217, D Avg: 86087, [Cuttlefish(178)[630, 630, 630], Superconducting Barrier(220)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 397: HP: 2333, STR: 607070, VIT: 702, SPD: 80, LUK: 1, Attack: 691999, Defense: 86918, Current HP: 2333, A Avg: 1840717, D Avg: 86918, [Jack Knife(185)[630, 630, 630], King Shield(248)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 396: HP: 988, STR: 606684, VIT: 1678, SPD: 85, LUK: 1, Attack: 692328, Defense: 85814, Current HP: 988, A Avg: 1841592, D Avg: 85814, [Portal Sword(176)[630, 630, 630], Magnum(237)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 395: HP: 988, STR: 607265, VIT: 1678, SPD: 85, LUK: 1, Attack: 692909, Defense: 86022, Current HP: 988, A Avg: 1843137, D Avg: 86022, [Portal Sword(176)[630, 630, 630], V Magnum(238)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 394: HP: 2109, STR: 608992, VIT: 1678, SPD: 85, LUK: 1, Attack: 694636, Defense: 88466, Current HP: 2109, A Avg: 1847731, D Avg: 88466, [Portal Sword(176)[630, 630, 630], C Magnum(239)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 393: HP: 6023, STR: 609230, VIT: 2152, SPD: 80, LUK: 1, Attack: 695043, Defense: 91930, Current HP: 6023, A Avg: 1848814, D Avg: 91930, [Spear of Regression(182)[630, 630, 630], Blank Shield(244)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 392: HP: 1102, STR: 618168, VIT: 291, SPD: 80, LUK: 1, Attack: 702291, Defense: 84297, Current HP: 1102, A Avg: 1868094, D Avg: 84297, [Pinpoint(112)[630, 630, 630], Wings of Beast(210)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 391: HP: 1083, STR: 618168, VIT: 4046, SPD: 80, LUK: 1, Attack: 702291, Defense: 89716, Current HP: 1083, A Avg: 1868094, D Avg: 89716, [Pinpoint(112)[630, 630, 630], Shield of Thousand(246)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 390: HP: 1102, STR: 618168, VIT: 291, SPD: 80, LUK: 1, Attack: 702291, Defense: 84297, Current HP: 1102, A Avg: 1868094, D Avg: 84297, [Pinpoint(112)[630, 630, 630], Wings of Beast(210)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 389: HP: 1083, STR: 618168, VIT: 4046, SPD: 80, LUK: 1, Attack: 702291, Defense: 89716, Current HP: 1083, A Avg: 1868094, D Avg: 89716, [Pinpoint(112)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 388: HP: 1307, STR: 618404, VIT: 291, SPD: 80, LUK: 1, Attack: 702527, Defense: 84791, Current HP: 1307, A Avg: 1868721, D Avg: 84791, [Pinpoint(112)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 387: HP: 1307, STR: 618404, VIT: 291, SPD: 80, LUK: 1, Attack: 702527, Defense: 84791, Current HP: 1307, A Avg: 1868721, D Avg: 84791, [Pinpoint(112)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 386: HP: 1653, STR: 618568, VIT: 1622, SPD: 80, LUK: 1, Attack: 702691, Defense: 89190, Current HP: 1653, A Avg: 1869158, D Avg: 89190, [Pinpoint(112)[630, 630, 630], Storm Wall(242)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 385: HP: 1653, STR: 618568, VIT: 1622, SPD: 80, LUK: 1, Attack: 702691, Defense: 89190, Current HP: 1653, A Avg: 1869158, D Avg: 89190, [Pinpoint(112)[630, 630, 630], Storm Wall(242)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 384: HP: 1102, STR: 618876, VIT: 212, SPD: 80, LUK: 1, Attack: 702999, Defense: 84075, Current HP: 1102, A Avg: 1869977, D Avg: 84075, [Pinpoint(112)[630, 630, 630], Small Sword(218)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 383: HP: 1102, STR: 618876, VIT: 212, SPD: 80, LUK: 1, Attack: 702999, Defense: 84075, Current HP: 1102, A Avg: 1869977, D Avg: 84075, [Pinpoint(112)[630, 630, 630], Small Sword(218)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 382: HP: 1605, STR: 619268, VIT: 291, SPD: 80, LUK: 1, Attack: 703391, Defense: 84180, Current HP: 1605, A Avg: 1871020, D Avg: 84180, [Pinpoint(112)[630, 630, 630], Small Lion(219)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 381: HP: 1605, STR: 619268, VIT: 291, SPD: 80, LUK: 1, Attack: 703391, Defense: 84180, Current HP: 1605, A Avg: 1871020, D Avg: 84180, [Pinpoint(112)[630, 630, 630], Small Lion(219)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 380: HP: 1419, STR: 619404, VIT: 299, SPD: 80, LUK: 1, Attack: 703527, Defense: 84305, Current HP: 1419, A Avg: 1871381, D Avg: 84305, [Pinpoint(112)[630, 630, 630], Small Dragon Sword(224)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 379: HP: 1419, STR: 619404, VIT: 299, SPD: 80, LUK: 1, Attack: 703527, Defense: 84305, Current HP: 1419, A Avg: 1871381, D Avg: 84305, [Pinpoint(112)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 378: HP: 1083, STR: 621112, VIT: 126, SPD: 80, LUK: 1, Attack: 705235, Defense: 84314, Current HP: 1083, A Avg: 1875925, D Avg: 84314, [Pinpoint(112)[630, 630, 630], Dragon Sword(225)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 377: HP: 1083, STR: 621112, VIT: 126, SPD: 80, LUK: 1, Attack: 705235, Defense: 84314, Current HP: 1083, A Avg: 1875925, D Avg: 84314, [Pinpoint(112)[630, 630, 630], Dragon Sword(225)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 376: HP: 1007, STR: 620068, VIT: 1843, SPD: 80, LUK: 1, Attack: 705712, Defense: 85849, Current HP: 1007, A Avg: 1877193, D Avg: 85849, [Portal Sword(176)[630, 630, 630], Wings of Beast(210)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 375: HP: 988, STR: 620068, VIT: 5598, SPD: 80, LUK: 1, Attack: 705712, Defense: 91268, Current HP: 988, A Avg: 1877193, D Avg: 91268, [Portal Sword(176)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 374: HP: 1212, STR: 620304, VIT: 1843, SPD: 80, LUK: 1, Attack: 705948, Defense: 86343, Current HP: 1212, A Avg: 1877821, D Avg: 86343, [Portal Sword(176)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 373: HP: 1558, STR: 620468, VIT: 3174, SPD: 80, LUK: 1, Attack: 706112, Defense: 90742, Current HP: 1558, A Avg: 1878257, D Avg: 90742, [Portal Sword(176)[630, 630, 630], Storm Wall(242)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 372: HP: 1007, STR: 620776, VIT: 1764, SPD: 80, LUK: 1, Attack: 706420, Defense: 85627, Current HP: 1007, A Avg: 1879077, D Avg: 85627, [Portal Sword(176)[630, 630, 630], Small Sword(218)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 371: HP: 1586, STR: 622328, VIT: 459, SPD: 80, LUK: 1, Attack: 706451, Defense: 85687, Current HP: 1586, A Avg: 1879159, D Avg: 85687, [Pinpoint(112)[630, 630, 630], Wave Motion Sword(226)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 370: HP: 1586, STR: 622328, VIT: 459, SPD: 80, LUK: 1, Attack: 706451, Defense: 85687, Current HP: 1586, A Avg: 1879159, D Avg: 85687, [Pinpoint(112)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 369: HP: 1510, STR: 621168, VIT: 1843, SPD: 80, LUK: 1, Attack: 706812, Defense: 85732, Current HP: 1510, A Avg: 1880119, D Avg: 85732, [Portal Sword(176)[630, 630, 630], Small Lion(219)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 368: HP: 1324, STR: 621304, VIT: 1851, SPD: 80, LUK: 1, Attack: 706948, Defense: 85857, Current HP: 1324, A Avg: 1880481, D Avg: 85857, [Portal Sword(176)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 367: HP: 1311, STR: 621636, VIT: 4830, SPD: 80, LUK: 1, Attack: 707514, Defense: 90500, Current HP: 1311, A Avg: 1881987, D Avg: 90500, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
