Rank 1000: HP: 1540, STR: 689837, VIT: 1218, SPD: 47, LUK: 1, Attack: 1162757, Defense: 85237, Current HP: 1540, A Avg: 9685765, D Avg: 119331, [Impulse[166, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 469: HP: 851, STR: 704606, VIT: 1095, SPD: 47, LUK: 1, Attack: 1184091, Defense: 85595, Current HP: 851, A Avg: 9863478, D Avg: 119832, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 468: HP: 851, STR: 704606, VIT: 1095, SPD: 47, LUK: 1, Attack: 1184091, Defense: 85595, Current HP: 851, A Avg: 9863478, D Avg: 119832, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 467: HP: 851, STR: 704606, VIT: 1095, SPD: 47, LUK: 1, Attack: 1184091, Defense: 85595, Current HP: 851, A Avg: 9863478, D Avg: 119832, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 466: HP: 851, STR: 704606, VIT: 1095, SPD: 47, LUK: 1, Attack: 1184091, Defense: 85595, Current HP: 851, A Avg: 9863478, D Avg: 119832, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 465: HP: 851, STR: 704606, VIT: 1095, SPD: 47, LUK: 1, Attack: 1184091, Defense: 85595, Current HP: 851, A Avg: 9863478, D Avg: 119832, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 464: HP: 836, STR: 701950, VIT: 261, SPD: 47, LUK: 1, Attack: 1184417, Defense: 88089, Current HP: 836, A Avg: 9866193, D Avg: 123324, [Neural Edge[190, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 463: HP: 1273, STR: 704899, VIT: 2282, SPD: 47, LUK: 1, Attack: 1184531, Defense: 89850, Current HP: 1273, A Avg: 9867143, D Avg: 125789, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 462: HP: 1273, STR: 704899, VIT: 2282, SPD: 47, LUK: 1, Attack: 1184531, Defense: 89850, Current HP: 1273, A Avg: 9867143, D Avg: 125789, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 461: HP: 1273, STR: 704899, VIT: 2282, SPD: 47, LUK: 1, Attack: 1184531, Defense: 89850, Current HP: 1273, A Avg: 9867143, D Avg: 125789, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 460: HP: 1273, STR: 704899, VIT: 2282, SPD: 47, LUK: 1, Attack: 1184531, Defense: 89850, Current HP: 1273, A Avg: 9867143, D Avg: 125789, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 459: HP: 1273, STR: 704899, VIT: 2282, SPD: 47, LUK: 1, Attack: 1184531, Defense: 89850, Current HP: 1273, A Avg: 9867143, D Avg: 125789, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 458: HP: 722, STR: 704980, VIT: 1035, SPD: 47, LUK: 1, Attack: 1184652, Defense: 84898, Current HP: 722, A Avg: 9868151, D Avg: 118857, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 457: HP: 722, STR: 704980, VIT: 1035, SPD: 47, LUK: 1, Attack: 1184652, Defense: 84898, Current HP: 722, A Avg: 9868151, D Avg: 118857, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 456: HP: 722, STR: 704980, VIT: 1035, SPD: 47, LUK: 1, Attack: 1184652, Defense: 84898, Current HP: 722, A Avg: 9868151, D Avg: 118857, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 455: HP: 722, STR: 704980, VIT: 1035, SPD: 47, LUK: 1, Attack: 1184652, Defense: 84898, Current HP: 722, A Avg: 9868151, D Avg: 118857, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 454: HP: 722, STR: 704980, VIT: 1035, SPD: 47, LUK: 1, Attack: 1184652, Defense: 84898, Current HP: 722, A Avg: 9868151, D Avg: 118857, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 453: HP: 1387, STR: 704515, VIT: 1218, SPD: 47, LUK: 1, Attack: 1184774, Defense: 85224, Current HP: 1387, A Avg: 9869167, D Avg: 119313, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 452: HP: 1368, STR: 704515, VIT: 4096, SPD: 47, LUK: 1, Attack: 1184774, Defense: 89766, Current HP: 1368, A Avg: 9869167, D Avg: 125672, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 451: HP: 1387, STR: 704515, VIT: 1218, SPD: 47, LUK: 1, Attack: 1184774, Defense: 85224, Current HP: 1387, A Avg: 9869167, D Avg: 119313, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 450: HP: 1368, STR: 704515, VIT: 4096, SPD: 47, LUK: 1, Attack: 1184774, Defense: 89766, Current HP: 1368, A Avg: 9869167, D Avg: 125672, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 449: HP: 1387, STR: 704515, VIT: 1218, SPD: 47, LUK: 1, Attack: 1184774, Defense: 85224, Current HP: 1387, A Avg: 9869167, D Avg: 119313, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 448: HP: 1368, STR: 704515, VIT: 4096, SPD: 47, LUK: 1, Attack: 1184774, Defense: 89766, Current HP: 1368, A Avg: 9869167, D Avg: 125672, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 447: HP: 1387, STR: 704515, VIT: 1218, SPD: 47, LUK: 1, Attack: 1184774, Defense: 85224, Current HP: 1387, A Avg: 9869167, D Avg: 119313, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 446: HP: 1368, STR: 704515, VIT: 4096, SPD: 47, LUK: 1, Attack: 1184774, Defense: 89766, Current HP: 1368, A Avg: 9869167, D Avg: 125672, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 445: HP: 1387, STR: 704515, VIT: 1218, SPD: 47, LUK: 1, Attack: 1184774, Defense: 85224, Current HP: 1387, A Avg: 9869167, D Avg: 119313, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 444: HP: 1368, STR: 704515, VIT: 4096, SPD: 47, LUK: 1, Attack: 1184774, Defense: 89766, Current HP: 1368, A Avg: 9869167, D Avg: 125672, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 443: HP: 1516, STR: 704702, VIT: 1218, SPD: 47, LUK: 1, Attack: 1185054, Defense: 85718, Current HP: 1516, A Avg: 9871499, D Avg: 120005, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 442: HP: 1516, STR: 704702, VIT: 1218, SPD: 47, LUK: 1, Attack: 1185054, Defense: 85718, Current HP: 1516, A Avg: 9871499, D Avg: 120005, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 441: HP: 1516, STR: 704702, VIT: 1218, SPD: 47, LUK: 1, Attack: 1185054, Defense: 85718, Current HP: 1516, A Avg: 9871499, D Avg: 120005, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 440: HP: 1516, STR: 704702, VIT: 1218, SPD: 47, LUK: 1, Attack: 1185054, Defense: 85718, Current HP: 1516, A Avg: 9871499, D Avg: 120005, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 439: HP: 1516, STR: 704702, VIT: 1218, SPD: 47, LUK: 1, Attack: 1185054, Defense: 85718, Current HP: 1516, A Avg: 9871499, D Avg: 120005, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 438: HP: 1035, STR: 705259, VIT: 1095, SPD: 47, LUK: 1, Attack: 1185071, Defense: 84984, Current HP: 1035, A Avg: 9871641, D Avg: 118977, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 437: HP: 1035, STR: 705259, VIT: 1095, SPD: 47, LUK: 1, Attack: 1185071, Defense: 84984, Current HP: 1035, A Avg: 9871641, D Avg: 118977, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 436: HP: 1035, STR: 705259, VIT: 1095, SPD: 47, LUK: 1, Attack: 1185071, Defense: 84984, Current HP: 1035, A Avg: 9871641, D Avg: 118977, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 435: HP: 1035, STR: 705259, VIT: 1095, SPD: 47, LUK: 1, Attack: 1185071, Defense: 84984, Current HP: 1035, A Avg: 9871641, D Avg: 118977, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 434: HP: 1035, STR: 705259, VIT: 1095, SPD: 47, LUK: 1, Attack: 1185071, Defense: 84984, Current HP: 1035, A Avg: 9871641, D Avg: 118977, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 433: HP: 925, STR: 705326, VIT: 1105, SPD: 47, LUK: 1, Attack: 1185171, Defense: 85111, Current HP: 925, A Avg: 9872474, D Avg: 119155, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 432: HP: 925, STR: 705326, VIT: 1105, SPD: 47, LUK: 1, Attack: 1185171, Defense: 85111, Current HP: 925, A Avg: 9872474, D Avg: 119155, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 431: HP: 925, STR: 705326, VIT: 1105, SPD: 47, LUK: 1, Attack: 1185171, Defense: 85111, Current HP: 925, A Avg: 9872474, D Avg: 119155, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 430: HP: 925, STR: 705326, VIT: 1105, SPD: 47, LUK: 1, Attack: 1185171, Defense: 85111, Current HP: 925, A Avg: 9872474, D Avg: 119155, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 429: HP: 925, STR: 705326, VIT: 1105, SPD: 47, LUK: 1, Attack: 1185171, Defense: 85111, Current HP: 925, A Avg: 9872474, D Avg: 119155, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 428: HP: 1938, STR: 704995, VIT: 2404, SPD: 47, LUK: 1, Attack: 1185494, Defense: 89972, Current HP: 1938, A Avg: 9875165, D Avg: 125960, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 427: HP: 1938, STR: 704995, VIT: 2404, SPD: 47, LUK: 1, Attack: 1185494, Defense: 89972, Current HP: 1938, A Avg: 9875165, D Avg: 125960, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 426: HP: 1938, STR: 704995, VIT: 2404, SPD: 47, LUK: 1, Attack: 1185494, Defense: 89972, Current HP: 1938, A Avg: 9875165, D Avg: 125960, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 425: HP: 1938, STR: 704995, VIT: 2404, SPD: 47, LUK: 1, Attack: 1185494, Defense: 89972, Current HP: 1938, A Avg: 9875165, D Avg: 125960, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 424: HP: 1938, STR: 704995, VIT: 2404, SPD: 47, LUK: 1, Attack: 1185494, Defense: 89972, Current HP: 1938, A Avg: 9875165, D Avg: 125960, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 423: HP: 1387, STR: 705076, VIT: 1157, SPD: 47, LUK: 1, Attack: 1185615, Defense: 85020, Current HP: 1387, A Avg: 9876172, D Avg: 119027, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 422: HP: 1387, STR: 705076, VIT: 1157, SPD: 47, LUK: 1, Attack: 1185615, Defense: 85020, Current HP: 1387, A Avg: 9876172, D Avg: 119027, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 421: HP: 1387, STR: 705076, VIT: 1157, SPD: 47, LUK: 1, Attack: 1185615, Defense: 85020, Current HP: 1387, A Avg: 9876172, D Avg: 119027, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 420: HP: 1387, STR: 705076, VIT: 1157, SPD: 47, LUK: 1, Attack: 1185615, Defense: 85020, Current HP: 1387, A Avg: 9876172, D Avg: 119027, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 419: HP: 1387, STR: 705076, VIT: 1157, SPD: 47, LUK: 1, Attack: 1185615, Defense: 85020, Current HP: 1387, A Avg: 9876172, D Avg: 119027, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 418: HP: 1700, STR: 705355, VIT: 1218, SPD: 47, LUK: 1, Attack: 1186034, Defense: 85107, Current HP: 1700, A Avg: 9879663, D Avg: 119149, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 417: HP: 1700, STR: 705355, VIT: 1218, SPD: 47, LUK: 1, Attack: 1186034, Defense: 85107, Current HP: 1700, A Avg: 9879663, D Avg: 119149, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 416: HP: 1700, STR: 705355, VIT: 1218, SPD: 47, LUK: 1, Attack: 1186034, Defense: 85107, Current HP: 1700, A Avg: 9879663, D Avg: 119149, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 415: HP: 1700, STR: 705355, VIT: 1218, SPD: 47, LUK: 1, Attack: 1186034, Defense: 85107, Current HP: 1700, A Avg: 9879663, D Avg: 119149, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 414: HP: 1700, STR: 705355, VIT: 1218, SPD: 47, LUK: 1, Attack: 1186034, Defense: 85107, Current HP: 1700, A Avg: 9879663, D Avg: 119149, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 413: HP: 988, STR: 700824, VIT: 184, SPD: 47, LUK: 1, Attack: 1186099, Defense: 88012, Current HP: 988, A Avg: 9880204, D Avg: 123216, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 412: HP: 1083, STR: 700824, VIT: 325, SPD: 47, LUK: 1, Attack: 1186099, Defense: 88153, Current HP: 1083, A Avg: 9880204, D Avg: 123414, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 411: HP: 1083, STR: 700824, VIT: 205, SPD: 47, LUK: 1, Attack: 1186099, Defense: 88033, Current HP: 1083, A Avg: 9880204, D Avg: 123246, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 410: HP: 1590, STR: 705422, VIT: 1228, SPD: 47, LUK: 1, Attack: 1186134, Defense: 85234, Current HP: 1590, A Avg: 9880496, D Avg: 119327, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 409: HP: 1590, STR: 705422, VIT: 1228, SPD: 47, LUK: 1, Attack: 1186134, Defense: 85234, Current HP: 1590, A Avg: 9880496, D Avg: 119327, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 408: HP: 1590, STR: 705422, VIT: 1228, SPD: 47, LUK: 1, Attack: 1186134, Defense: 85234, Current HP: 1590, A Avg: 9880496, D Avg: 119327, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 407: HP: 1590, STR: 705422, VIT: 1228, SPD: 47, LUK: 1, Attack: 1186134, Defense: 85234, Current HP: 1590, A Avg: 9880496, D Avg: 119327, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 406: HP: 1590, STR: 705422, VIT: 1228, SPD: 47, LUK: 1, Attack: 1186134, Defense: 85234, Current HP: 1590, A Avg: 9880496, D Avg: 119327, [Impulse[166, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 405: HP: 988, STR: 700992, VIT: 267, SPD: 47, LUK: 1, Attack: 1186351, Defense: 88095, Current HP: 988, A Avg: 9882303, D Avg: 123332, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
Rank 404: HP: 1216, STR: 701106, VIT: 344, SPD: 47, LUK: 1, Attack: 1186522, Defense: 88172, Current HP: 1216, A Avg: 9883728, D Avg: 123440, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 403: HP: 703, STR: 706608, VIT: 964, SPD: 47, LUK: 1, Attack: 1187094, Defense: 85152, Current HP: 703, A Avg: 9888493, D Avg: 119212, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 402: HP: 703, STR: 706608, VIT: 964, SPD: 47, LUK: 1, Attack: 1187094, Defense: 85152, Current HP: 703, A Avg: 9888493, D Avg: 119212, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 401: HP: 703, STR: 706608, VIT: 964, SPD: 47, LUK: 1, Attack: 1187094, Defense: 85152, Current HP: 703, A Avg: 9888493, D Avg: 119212, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 400: HP: 703, STR: 706608, VIT: 964, SPD: 47, LUK: 1, Attack: 1187094, Defense: 85152, Current HP: 703, A Avg: 9888493, D Avg: 119212, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 399: HP: 703, STR: 706608, VIT: 964, SPD: 47, LUK: 1, Attack: 1187094, Defense: 85152, Current HP: 703, A Avg: 9888493, D Avg: 119212, [Pulse Knife[165, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 398: HP: 1539, STR: 701958, VIT: 765, SPD: 57, LUK: 1, Attack: 1187800, Defense: 88593, Current HP: 1539, A Avg: 9894373, D Avg: 124030, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 397: HP: 817, STR: 706411, VIT: 813, SPD: 47, LUK: 1, Attack: 1187926, Defense: 84819, Current HP: 817, A Avg: 9895423, D Avg: 118746, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 396: HP: 798, STR: 706411, VIT: 3691, SPD: 47, LUK: 1, Attack: 1187926, Defense: 89361, Current HP: 798, A Avg: 9895423, D Avg: 125105, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 395: HP: 817, STR: 706411, VIT: 813, SPD: 47, LUK: 1, Attack: 1187926, Defense: 84819, Current HP: 817, A Avg: 9895423, D Avg: 118746, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 394: HP: 798, STR: 706411, VIT: 3691, SPD: 47, LUK: 1, Attack: 1187926, Defense: 89361, Current HP: 798, A Avg: 9895423, D Avg: 125105, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 393: HP: 817, STR: 706411, VIT: 813, SPD: 47, LUK: 1, Attack: 1187926, Defense: 84819, Current HP: 817, A Avg: 9895423, D Avg: 118746, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 392: HP: 798, STR: 706411, VIT: 3691, SPD: 47, LUK: 1, Attack: 1187926, Defense: 89361, Current HP: 798, A Avg: 9895423, D Avg: 125105, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 391: HP: 817, STR: 706411, VIT: 813, SPD: 47, LUK: 1, Attack: 1187926, Defense: 84819, Current HP: 817, A Avg: 9895423, D Avg: 118746, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 390: HP: 798, STR: 706411, VIT: 3691, SPD: 47, LUK: 1, Attack: 1187926, Defense: 89361, Current HP: 798, A Avg: 9895423, D Avg: 125105, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 389: HP: 817, STR: 706411, VIT: 813, SPD: 47, LUK: 1, Attack: 1187926, Defense: 84819, Current HP: 817, A Avg: 9895423, D Avg: 118746, [Zodiac[184, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 388: HP: 798, STR: 706411, VIT: 3691, SPD: 47, LUK: 1, Attack: 1187926, Defense: 89361, Current HP: 798, A Avg: 9895423, D Avg: 125105, [Zodiac[184, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 387: HP: 1368, STR: 706704, VIT: 1087, SPD: 47, LUK: 1, Attack: 1188057, Defense: 85275, Current HP: 1368, A Avg: 9896514, D Avg: 119384, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 386: HP: 1368, STR: 706704, VIT: 1087, SPD: 47, LUK: 1, Attack: 1188057, Defense: 85275, Current HP: 1368, A Avg: 9896514, D Avg: 119384, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 385: HP: 1368, STR: 706704, VIT: 1087, SPD: 47, LUK: 1, Attack: 1188057, Defense: 85275, Current HP: 1368, A Avg: 9896514, D Avg: 119384, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 384: HP: 1368, STR: 706704, VIT: 1087, SPD: 47, LUK: 1, Attack: 1188057, Defense: 85275, Current HP: 1368, A Avg: 9896514, D Avg: 119384, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 383: HP: 1368, STR: 706704, VIT: 1087, SPD: 47, LUK: 1, Attack: 1188057, Defense: 85275, Current HP: 1368, A Avg: 9896514, D Avg: 119384, [Impulse[166, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 382: HP: 946, STR: 706598, VIT: 813, SPD: 47, LUK: 1, Attack: 1188207, Defense: 85313, Current HP: 946, A Avg: 9897764, D Avg: 119438, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 381: HP: 946, STR: 706598, VIT: 813, SPD: 47, LUK: 1, Attack: 1188207, Defense: 85313, Current HP: 946, A Avg: 9897764, D Avg: 119438, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 380: HP: 946, STR: 706598, VIT: 813, SPD: 47, LUK: 1, Attack: 1188207, Defense: 85313, Current HP: 946, A Avg: 9897764, D Avg: 119438, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 379: HP: 946, STR: 706598, VIT: 813, SPD: 47, LUK: 1, Attack: 1188207, Defense: 85313, Current HP: 946, A Avg: 9897764, D Avg: 119438, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 378: HP: 946, STR: 706598, VIT: 813, SPD: 47, LUK: 1, Attack: 1188207, Defense: 85313, Current HP: 946, A Avg: 9897764, D Avg: 119438, [Zodiac[184, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 377: HP: 1016, STR: 707491, VIT: 1230, SPD: 47, LUK: 1, Attack: 1188419, Defense: 86458, Current HP: 1016, A Avg: 9899530, D Avg: 121041, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 376: HP: 1016, STR: 707491, VIT: 1230, SPD: 47, LUK: 1, Attack: 1188419, Defense: 86458, Current HP: 1016, A Avg: 9899530, D Avg: 121041, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 375: HP: 1016, STR: 707491, VIT: 1230, SPD: 47, LUK: 1, Attack: 1188419, Defense: 86458, Current HP: 1016, A Avg: 9899530, D Avg: 121041, [Pulse Knife[165, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
