Rank 1000: HP: 1740, STR: 808653, VIT: 1404, SPD: 55, LUK: 1, Attack: 1340981, Defense: 85423, Current HP: 1740, A Avg: 11170371, D Avg: 119592, [Impulse[166, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 528: HP: 893, STR: 813551, VIT: 796, SPD: 59, LUK: 1, Attack: 1348636, Defense: 85140, Current HP: 893, A Avg: 11234137, D Avg: 119195, [Zodiac[184, 630, 630, 630], V Magnum[238, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 527: HP: 893, STR: 813551, VIT: 796, SPD: 59, LUK: 1, Attack: 1348636, Defense: 85140, Current HP: 893, A Avg: 11234137, D Avg: 119195, [Zodiac[184, 630, 630, 630], V Magnum[238, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 526: HP: 893, STR: 813551, VIT: 796, SPD: 59, LUK: 1, Attack: 1348636, Defense: 85140, Current HP: 893, A Avg: 11234137, D Avg: 119195, [Zodiac[184, 630, 630, 630], V Magnum[238, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 525: HP: 893, STR: 813551, VIT: 796, SPD: 59, LUK: 1, Attack: 1348636, Defense: 85140, Current HP: 893, A Avg: 11234137, D Avg: 119195, [Zodiac[184, 630, 630, 630], V Magnum[238, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 524: HP: 893, STR: 813551, VIT: 796, SPD: 59, LUK: 1, Attack: 1348636, Defense: 85140, Current HP: 893, A Avg: 11234137, D Avg: 119195, [Zodiac[184, 630, 630, 630], V Magnum[238, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 523: HP: 2071, STR: 814989, VIT: 1325, SPD: 66, LUK: 1, Attack: 1348648, Defense: 86553, Current HP: 2071, A Avg: 11234237, D Avg: 121174, [Serpent[144, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 522: HP: 1691, STR: 814409, VIT: 1099, SPD: 66, LUK: 1, Attack: 1348851, Defense: 85287, Current HP: 1691, A Avg: 11235928, D Avg: 119401, [Kraken[145, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 521: HP: 1877, STR: 814527, VIT: 1305, SPD: 66, LUK: 1, Attack: 1349355, Defense: 85493, Current HP: 1877, A Avg: 11240127, D Avg: 119690, [White Snake[160, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 520: HP: 1577, STR: 814144, VIT: 5029, SPD: 66, LUK: 1, Attack: 1350033, Defense: 90699, Current HP: 1577, A Avg: 11245774, D Avg: 126978, [God Hand[179, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 519: HP: 2052, STR: 815308, VIT: 1406, SPD: 66, LUK: 1, Attack: 1350199, Defense: 86634, Current HP: 2052, A Avg: 11247157, D Avg: 121287, [Kraken[145, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 518: HP: 2238, STR: 815425, VIT: 1612, SPD: 66, LUK: 1, Attack: 1350702, Defense: 86840, Current HP: 2238, A Avg: 11251347, D Avg: 121575, [White Snake[160, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 517: HP: 1729, STR: 815139, VIT: 796, SPD: 59, LUK: 1, Attack: 1351018, Defense: 87584, Current HP: 1729, A Avg: 11253979, D Avg: 122617, [Zodiac[184, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 516: HP: 1729, STR: 815139, VIT: 796, SPD: 59, LUK: 1, Attack: 1351018, Defense: 87584, Current HP: 1729, A Avg: 11253979, D Avg: 122617, [Zodiac[184, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 515: HP: 1729, STR: 815139, VIT: 796, SPD: 59, LUK: 1, Attack: 1351018, Defense: 87584, Current HP: 1729, A Avg: 11253979, D Avg: 122617, [Zodiac[184, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 514: HP: 1729, STR: 815139, VIT: 796, SPD: 59, LUK: 1, Attack: 1351018, Defense: 87584, Current HP: 1729, A Avg: 11253979, D Avg: 122617, [Zodiac[184, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 513: HP: 1729, STR: 815139, VIT: 796, SPD: 59, LUK: 1, Attack: 1351018, Defense: 87584, Current HP: 1729, A Avg: 11253979, D Avg: 122617, [Zodiac[184, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 512: HP: 1064, STR: 814186, VIT: 419, SPD: 55, LUK: 1, Attack: 1351856, Defense: 85647, Current HP: 1064, A Avg: 11260960, D Avg: 119905, [Tekken[188, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 511: HP: 1159, STR: 814186, VIT: 581, SPD: 55, LUK: 1, Attack: 1351856, Defense: 85809, Current HP: 1159, A Avg: 11260960, D Avg: 120132, [Tekken[188, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 510: HP: 1064, STR: 814354, VIT: 502, SPD: 55, LUK: 1, Attack: 1352108, Defense: 85730, Current HP: 1064, A Avg: 11263059, D Avg: 120021, [Tekken[188, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
Rank 509: HP: 1064, STR: 814522, VIT: 398, SPD: 55, LUK: 1, Attack: 1352360, Defense: 85626, Current HP: 1064, A Avg: 11265158, D Avg: 119876, [Tekken[188, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 508: HP: 1292, STR: 814531, VIT: 610, SPD: 55, LUK: 1, Attack: 1352374, Defense: 85838, Current HP: 1292, A Avg: 11265275, D Avg: 120173, [Tekken[188, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 507: HP: 1710, STR: 817719, VIT: 1018, SPD: 66, LUK: 1, Attack: 1352743, Defense: 88846, Current HP: 1710, A Avg: 11268349, D Avg: 124384, [Serpent[144, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 506: HP: 1710, STR: 815530, VIT: 1103, SPD: 66, LUK: 1, Attack: 1353872, Defense: 86331, Current HP: 1710, A Avg: 11277753, D Avg: 120863, [Tekken[188, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 505: HP: 1691, STR: 818038, VIT: 1099, SPD: 66, LUK: 1, Attack: 1354294, Defense: 88927, Current HP: 1691, A Avg: 11281269, D Avg: 124497, [Kraken[145, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 504: HP: 1877, STR: 818155, VIT: 1305, SPD: 66, LUK: 1, Attack: 1354797, Defense: 89133, Current HP: 1877, A Avg: 11285459, D Avg: 124786, [White Snake[160, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 503: HP: 950, STR: 816841, VIT: 454, SPD: 55, LUK: 1, Attack: 1356753, Defense: 84460, Current HP: 950, A Avg: 11301752, D Avg: 118243, [Neural Edge[190, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 502: HP: 931, STR: 816841, VIT: 3830, SPD: 55, LUK: 1, Attack: 1356753, Defense: 89500, Current HP: 931, A Avg: 11301752, D Avg: 125299, [Neural Edge[190, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 501: HP: 1098, STR: 817026, VIT: 454, SPD: 55, LUK: 1, Attack: 1357031, Defense: 84954, Current HP: 1098, A Avg: 11304068, D Avg: 118935, [Neural Edge[190, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 500: HP: 1501, STR: 817261, VIT: 1776, SPD: 55, LUK: 1, Attack: 1357383, Defense: 89344, Current HP: 1501, A Avg: 11307000, D Avg: 125081, [Neural Edge[190, 630, 630, 630], Storm Wall[242, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 499: HP: 950, STR: 817395, VIT: 383, SPD: 55, LUK: 1, Attack: 1357584, Defense: 84246, Current HP: 950, A Avg: 11308674, D Avg: 117944, [Neural Edge[190, 630, 630, 630], Small Sword[218, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 498: HP: 1311, STR: 817681, VIT: 454, SPD: 55, LUK: 1, Attack: 1358013, Defense: 84343, Current HP: 1311, A Avg: 11312248, D Avg: 118080, [Neural Edge[190, 630, 630, 630], Small Lion[219, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 497: HP: 1181, STR: 817761, VIT: 464, SPD: 55, LUK: 1, Attack: 1358133, Defense: 84470, Current HP: 1181, A Avg: 11313247, D Avg: 118257, [Neural Edge[190, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 496: HP: 931, STR: 819050, VIT: 302, SPD: 55, LUK: 1, Attack: 1360067, Defense: 84490, Current HP: 931, A Avg: 11329358, D Avg: 118285, [Neural Edge[190, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 495: HP: 1292, STR: 819949, VIT: 610, SPD: 55, LUK: 1, Attack: 1361415, Defense: 85838, Current HP: 1292, A Avg: 11340586, D Avg: 120173, [Neural Edge[190, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 494: HP: 1273, STR: 824049, VIT: 1635, SPD: 55, LUK: 1, Attack: 1361887, Defense: 89203, Current HP: 1273, A Avg: 11344518, D Avg: 124884, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 493: HP: 1273, STR: 824049, VIT: 1635, SPD: 55, LUK: 1, Attack: 1361887, Defense: 89203, Current HP: 1273, A Avg: 11344518, D Avg: 124884, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 492: HP: 1273, STR: 824049, VIT: 1635, SPD: 55, LUK: 1, Attack: 1361887, Defense: 89203, Current HP: 1273, A Avg: 11344518, D Avg: 124884, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 491: HP: 1273, STR: 824049, VIT: 1635, SPD: 55, LUK: 1, Attack: 1361887, Defense: 89203, Current HP: 1273, A Avg: 11344518, D Avg: 124884, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 490: HP: 1273, STR: 824049, VIT: 1635, SPD: 55, LUK: 1, Attack: 1361887, Defense: 89203, Current HP: 1273, A Avg: 11344518, D Avg: 124884, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 489: HP: 1273, STR: 824236, VIT: 1635, SPD: 55, LUK: 1, Attack: 1362577, Defense: 89203, Current HP: 1273, A Avg: 11350266, D Avg: 124884, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 488: HP: 1273, STR: 824236, VIT: 1635, SPD: 55, LUK: 1, Attack: 1362577, Defense: 89203, Current HP: 1273, A Avg: 11350266, D Avg: 124884, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 487: HP: 1273, STR: 824236, VIT: 1635, SPD: 55, LUK: 1, Attack: 1362577, Defense: 89203, Current HP: 1273, A Avg: 11350266, D Avg: 124884, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 486: HP: 1273, STR: 824236, VIT: 1635, SPD: 55, LUK: 1, Attack: 1362577, Defense: 89203, Current HP: 1273, A Avg: 11350266, D Avg: 124884, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 485: HP: 1273, STR: 824236, VIT: 1635, SPD: 55, LUK: 1, Attack: 1362577, Defense: 89203, Current HP: 1273, A Avg: 11350266, D Avg: 124884, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 484: HP: 931, STR: 822679, VIT: 302, SPD: 55, LUK: 1, Attack: 1365510, Defense: 88130, Current HP: 931, A Avg: 11374698, D Avg: 123381, [Neural Edge[190, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 483: HP: 817, STR: 825763, VIT: 1271, SPD: 55, LUK: 1, Attack: 1365827, Defense: 85277, Current HP: 817, A Avg: 11377338, D Avg: 119387, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 482: HP: 798, STR: 825763, VIT: 4648, SPD: 55, LUK: 1, Attack: 1365827, Defense: 90318, Current HP: 798, A Avg: 11377338, D Avg: 126445, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 481: HP: 817, STR: 825763, VIT: 1271, SPD: 55, LUK: 1, Attack: 1365827, Defense: 85277, Current HP: 817, A Avg: 11377338, D Avg: 119387, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 480: HP: 798, STR: 825763, VIT: 4648, SPD: 55, LUK: 1, Attack: 1365827, Defense: 90318, Current HP: 798, A Avg: 11377338, D Avg: 126445, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 479: HP: 817, STR: 825763, VIT: 1271, SPD: 55, LUK: 1, Attack: 1365827, Defense: 85277, Current HP: 817, A Avg: 11377338, D Avg: 119387, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 478: HP: 798, STR: 825763, VIT: 4648, SPD: 55, LUK: 1, Attack: 1365827, Defense: 90318, Current HP: 798, A Avg: 11377338, D Avg: 126445, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 477: HP: 817, STR: 825763, VIT: 1271, SPD: 55, LUK: 1, Attack: 1365827, Defense: 85277, Current HP: 817, A Avg: 11377338, D Avg: 119387, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 476: HP: 798, STR: 825763, VIT: 4648, SPD: 55, LUK: 1, Attack: 1365827, Defense: 90318, Current HP: 798, A Avg: 11377338, D Avg: 126445, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 475: HP: 817, STR: 825763, VIT: 1271, SPD: 55, LUK: 1, Attack: 1365827, Defense: 85277, Current HP: 817, A Avg: 11377338, D Avg: 119387, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 474: HP: 798, STR: 825763, VIT: 4648, SPD: 55, LUK: 1, Attack: 1365827, Defense: 90318, Current HP: 798, A Avg: 11377338, D Avg: 126445, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 473: HP: 1664, STR: 824937, VIT: 1029, SPD: 55, LUK: 1, Attack: 1365871, Defense: 85529, Current HP: 1664, A Avg: 11377705, D Avg: 119740, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 472: HP: 1664, STR: 824937, VIT: 1029, SPD: 55, LUK: 1, Attack: 1365871, Defense: 85529, Current HP: 1664, A Avg: 11377705, D Avg: 119740, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 471: HP: 1664, STR: 824937, VIT: 1029, SPD: 55, LUK: 1, Attack: 1365871, Defense: 85529, Current HP: 1664, A Avg: 11377705, D Avg: 119740, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 470: HP: 1664, STR: 824937, VIT: 1029, SPD: 55, LUK: 1, Attack: 1365871, Defense: 85529, Current HP: 1664, A Avg: 11377705, D Avg: 119740, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 469: HP: 1664, STR: 824937, VIT: 1029, SPD: 55, LUK: 1, Attack: 1365871, Defense: 85529, Current HP: 1664, A Avg: 11377705, D Avg: 119740, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 468: HP: 965, STR: 825974, VIT: 1271, SPD: 55, LUK: 1, Attack: 1366143, Defense: 85771, Current HP: 965, A Avg: 11379971, D Avg: 120079, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 467: HP: 965, STR: 825974, VIT: 1271, SPD: 55, LUK: 1, Attack: 1366143, Defense: 85771, Current HP: 965, A Avg: 11379971, D Avg: 120079, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 466: HP: 965, STR: 825974, VIT: 1271, SPD: 55, LUK: 1, Attack: 1366143, Defense: 85771, Current HP: 965, A Avg: 11379971, D Avg: 120079, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 465: HP: 965, STR: 825974, VIT: 1271, SPD: 55, LUK: 1, Attack: 1366143, Defense: 85771, Current HP: 965, A Avg: 11379971, D Avg: 120079, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 464: HP: 965, STR: 825974, VIT: 1271, SPD: 55, LUK: 1, Attack: 1366143, Defense: 85771, Current HP: 965, A Avg: 11379971, D Avg: 120079, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 463: HP: 1083, STR: 821007, VIT: 195, SPD: 55, LUK: 1, Attack: 1366374, Defense: 88023, Current HP: 1083, A Avg: 11381895, D Avg: 123232, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 462: HP: 1178, STR: 821007, VIT: 356, SPD: 55, LUK: 1, Attack: 1366374, Defense: 88184, Current HP: 1178, A Avg: 11381895, D Avg: 123457, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 461: HP: 1178, STR: 821007, VIT: 215, SPD: 55, LUK: 1, Attack: 1366374, Defense: 88043, Current HP: 1178, A Avg: 11381895, D Avg: 123260, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 460: HP: 1368, STR: 826243, VIT: 2593, SPD: 55, LUK: 1, Attack: 1366547, Defense: 90161, Current HP: 1368, A Avg: 11383336, D Avg: 126225, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 459: HP: 1368, STR: 826243, VIT: 2593, SPD: 55, LUK: 1, Attack: 1366547, Defense: 90161, Current HP: 1368, A Avg: 11383336, D Avg: 126225, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 458: HP: 1368, STR: 826243, VIT: 2593, SPD: 55, LUK: 1, Attack: 1366547, Defense: 90161, Current HP: 1368, A Avg: 11383336, D Avg: 126225, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 457: HP: 1368, STR: 826243, VIT: 2593, SPD: 55, LUK: 1, Attack: 1366547, Defense: 90161, Current HP: 1368, A Avg: 11383336, D Avg: 126225, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 456: HP: 1368, STR: 826243, VIT: 2593, SPD: 55, LUK: 1, Attack: 1366547, Defense: 90161, Current HP: 1368, A Avg: 11383336, D Avg: 126225, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 455: HP: 1083, STR: 821175, VIT: 278, SPD: 55, LUK: 1, Attack: 1366626, Defense: 88106, Current HP: 1083, A Avg: 11383994, D Avg: 123348, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
Rank 454: HP: 817, STR: 826396, VIT: 1201, SPD: 55, LUK: 1, Attack: 1366776, Defense: 85064, Current HP: 817, A Avg: 11385244, D Avg: 119089, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 453: HP: 817, STR: 826396, VIT: 1201, SPD: 55, LUK: 1, Attack: 1366776, Defense: 85064, Current HP: 817, A Avg: 11385244, D Avg: 119089, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 452: HP: 817, STR: 826396, VIT: 1201, SPD: 55, LUK: 1, Attack: 1366776, Defense: 85064, Current HP: 817, A Avg: 11385244, D Avg: 119089, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 451: HP: 817, STR: 826396, VIT: 1201, SPD: 55, LUK: 1, Attack: 1366776, Defense: 85064, Current HP: 817, A Avg: 11385244, D Avg: 119089, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 450: HP: 817, STR: 826396, VIT: 1201, SPD: 55, LUK: 1, Attack: 1366776, Defense: 85064, Current HP: 817, A Avg: 11385244, D Avg: 119089, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 449: HP: 1577, STR: 825859, VIT: 1404, SPD: 55, LUK: 1, Attack: 1366790, Defense: 85410, Current HP: 1577, A Avg: 11385360, D Avg: 119573, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 448: HP: 1558, STR: 825859, VIT: 4780, SPD: 55, LUK: 1, Attack: 1366790, Defense: 90450, Current HP: 1558, A Avg: 11385360, D Avg: 126629, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 447: HP: 1577, STR: 825859, VIT: 1404, SPD: 55, LUK: 1, Attack: 1366790, Defense: 85410, Current HP: 1577, A Avg: 11385360, D Avg: 119573, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 446: HP: 1558, STR: 825859, VIT: 4780, SPD: 55, LUK: 1, Attack: 1366790, Defense: 90450, Current HP: 1558, A Avg: 11385360, D Avg: 126629, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 445: HP: 1577, STR: 825859, VIT: 1404, SPD: 55, LUK: 1, Attack: 1366790, Defense: 85410, Current HP: 1577, A Avg: 11385360, D Avg: 119573, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 444: HP: 1558, STR: 825859, VIT: 4780, SPD: 55, LUK: 1, Attack: 1366790, Defense: 90450, Current HP: 1558, A Avg: 11385360, D Avg: 126629, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 443: HP: 1577, STR: 825859, VIT: 1404, SPD: 55, LUK: 1, Attack: 1366790, Defense: 85410, Current HP: 1577, A Avg: 11385360, D Avg: 119573, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 442: HP: 1558, STR: 825859, VIT: 4780, SPD: 55, LUK: 1, Attack: 1366790, Defense: 90450, Current HP: 1558, A Avg: 11385360, D Avg: 126629, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 441: HP: 1577, STR: 825859, VIT: 1404, SPD: 55, LUK: 1, Attack: 1366790, Defense: 85410, Current HP: 1577, A Avg: 11385360, D Avg: 119573, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 440: HP: 1558, STR: 825859, VIT: 4780, SPD: 55, LUK: 1, Attack: 1366790, Defense: 90450, Current HP: 1558, A Avg: 11385360, D Avg: 126629, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 439: HP: 1311, STR: 821352, VIT: 385, SPD: 55, LUK: 1, Attack: 1366891, Defense: 88213, Current HP: 1311, A Avg: 11386202, D Avg: 123498, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 438: HP: 1725, STR: 826070, VIT: 1404, SPD: 55, LUK: 1, Attack: 1367106, Defense: 85904, Current HP: 1725, A Avg: 11387992, D Avg: 120265, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 437: HP: 1725, STR: 826070, VIT: 1404, SPD: 55, LUK: 1, Attack: 1367106, Defense: 85904, Current HP: 1725, A Avg: 11387992, D Avg: 120265, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 436: HP: 1725, STR: 826070, VIT: 1404, SPD: 55, LUK: 1, Attack: 1367106, Defense: 85904, Current HP: 1725, A Avg: 11387992, D Avg: 120265, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 435: HP: 1725, STR: 826070, VIT: 1404, SPD: 55, LUK: 1, Attack: 1367106, Defense: 85904, Current HP: 1725, A Avg: 11387992, D Avg: 120265, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 434: HP: 1725, STR: 826070, VIT: 1404, SPD: 55, LUK: 1, Attack: 1367106, Defense: 85904, Current HP: 1725, A Avg: 11387992, D Avg: 120265, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 433: HP: 1178, STR: 826723, VIT: 1271, SPD: 55, LUK: 1, Attack: 1367267, Defense: 85160, Current HP: 1178, A Avg: 11389334, D Avg: 119223, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
