Rank 1000: HP: 1940, STR: 927469, VIT: 1591, SPD: 63, LUK: 1, Attack: 1519205, Defense: 85610, Current HP: 1940, A Avg: 12654977, D Avg: 119853, [Impulse[166, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 503: HP: 1045, STR: 936835, VIT: 516, SPD: 63, LUK: 1, Attack: 1536744, Defense: 84522, Current HP: 1045, A Avg: 12801077, D Avg: 118330, [Neural Edge[190, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 502: HP: 1026, STR: 936835, VIT: 4390, SPD: 63, LUK: 1, Attack: 1536744, Defense: 90060, Current HP: 1026, A Avg: 12801077, D Avg: 126083, [Neural Edge[190, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 501: HP: 1212, STR: 937041, VIT: 516, SPD: 63, LUK: 1, Attack: 1537053, Defense: 85016, Current HP: 1212, A Avg: 12803651, D Avg: 119022, [Neural Edge[190, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 500: HP: 1596, STR: 937255, VIT: 1973, SPD: 63, LUK: 1, Attack: 1537374, Defense: 89541, Current HP: 1596, A Avg: 12806325, D Avg: 125357, [Neural Edge[190, 630, 630, 630], Storm Wall[242, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 499: HP: 1045, STR: 937452, VIT: 435, SPD: 63, LUK: 1, Attack: 1537670, Defense: 84298, Current HP: 1045, A Avg: 12808791, D Avg: 118017, [Neural Edge[190, 630, 630, 630], Small Sword[218, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 498: HP: 1453, STR: 937780, VIT: 516, SPD: 63, LUK: 1, Attack: 1538162, Defense: 84405, Current HP: 1453, A Avg: 12812889, D Avg: 118166, [Neural Edge[190, 630, 630, 630], Small Lion[219, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 497: HP: 1305, STR: 937881, VIT: 527, SPD: 63, LUK: 1, Attack: 1538313, Defense: 84533, Current HP: 1305, A Avg: 12814147, D Avg: 118346, [Neural Edge[190, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 496: HP: 1026, STR: 939338, VIT: 344, SPD: 63, LUK: 1, Attack: 1540499, Defense: 84532, Current HP: 1026, A Avg: 12832356, D Avg: 118344, [Neural Edge[190, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 495: HP: 1434, STR: 940363, VIT: 693, SPD: 63, LUK: 1, Attack: 1542036, Defense: 85921, Current HP: 1434, A Avg: 12845159, D Avg: 120289, [Neural Edge[190, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 494: HP: 1368, STR: 945081, VIT: 1811, SPD: 63, LUK: 1, Attack: 1543435, Defense: 89379, Current HP: 1368, A Avg: 12856813, D Avg: 125130, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 493: HP: 1368, STR: 945081, VIT: 1811, SPD: 63, LUK: 1, Attack: 1543435, Defense: 89379, Current HP: 1368, A Avg: 12856813, D Avg: 125130, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 492: HP: 1368, STR: 945081, VIT: 1811, SPD: 63, LUK: 1, Attack: 1543435, Defense: 89379, Current HP: 1368, A Avg: 12856813, D Avg: 125130, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 491: HP: 1368, STR: 945081, VIT: 1811, SPD: 63, LUK: 1, Attack: 1543435, Defense: 89379, Current HP: 1368, A Avg: 12856813, D Avg: 125130, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 490: HP: 1368, STR: 945081, VIT: 1811, SPD: 63, LUK: 1, Attack: 1543435, Defense: 89379, Current HP: 1368, A Avg: 12856813, D Avg: 125130, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 489: HP: 1368, STR: 945292, VIT: 1811, SPD: 63, LUK: 1, Attack: 1544161, Defense: 89379, Current HP: 1368, A Avg: 12862861, D Avg: 125130, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 488: HP: 1368, STR: 945292, VIT: 1811, SPD: 63, LUK: 1, Attack: 1544161, Defense: 89379, Current HP: 1368, A Avg: 12862861, D Avg: 125130, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 487: HP: 1368, STR: 945292, VIT: 1811, SPD: 63, LUK: 1, Attack: 1544161, Defense: 89379, Current HP: 1368, A Avg: 12862861, D Avg: 125130, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 486: HP: 1368, STR: 945292, VIT: 1811, SPD: 63, LUK: 1, Attack: 1544161, Defense: 89379, Current HP: 1368, A Avg: 12862861, D Avg: 125130, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 485: HP: 1368, STR: 945292, VIT: 1811, SPD: 63, LUK: 1, Attack: 1544161, Defense: 89379, Current HP: 1368, A Avg: 12862861, D Avg: 125130, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 484: HP: 1026, STR: 943408, VIT: 344, SPD: 63, LUK: 1, Attack: 1546604, Defense: 88172, Current HP: 1026, A Avg: 12883211, D Avg: 123440, [Neural Edge[190, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 483: HP: 1178, STR: 941190, VIT: 205, SPD: 63, LUK: 1, Attack: 1546648, Defense: 88033, Current HP: 1178, A Avg: 12883577, D Avg: 123246, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 482: HP: 1273, STR: 941190, VIT: 388, SPD: 63, LUK: 1, Attack: 1546648, Defense: 88216, Current HP: 1273, A Avg: 12883577, D Avg: 123502, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 481: HP: 1273, STR: 941190, VIT: 226, SPD: 63, LUK: 1, Attack: 1546648, Defense: 88054, Current HP: 1273, A Avg: 12883577, D Avg: 123275, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 480: HP: 1178, STR: 941358, VIT: 288, SPD: 63, LUK: 1, Attack: 1546900, Defense: 88116, Current HP: 1178, A Avg: 12885676, D Avg: 123362, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
Rank 479: HP: 1406, STR: 941598, VIT: 427, SPD: 63, LUK: 1, Attack: 1547260, Defense: 88255, Current HP: 1406, A Avg: 12888675, D Avg: 123556, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 630, 630, 630]]
Rank 478: HP: 1892, STR: 946161, VIT: 1174, SPD: 63, LUK: 1, Attack: 1547707, Defense: 85674, Current HP: 1892, A Avg: 12892399, D Avg: 119943, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 477: HP: 1892, STR: 946161, VIT: 1174, SPD: 63, LUK: 1, Attack: 1547707, Defense: 85674, Current HP: 1892, A Avg: 12892399, D Avg: 119943, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 476: HP: 1892, STR: 946161, VIT: 1174, SPD: 63, LUK: 1, Attack: 1547707, Defense: 85674, Current HP: 1892, A Avg: 12892399, D Avg: 119943, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 475: HP: 1892, STR: 946161, VIT: 1174, SPD: 63, LUK: 1, Attack: 1547707, Defense: 85674, Current HP: 1892, A Avg: 12892399, D Avg: 119943, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 474: HP: 1892, STR: 946161, VIT: 1174, SPD: 63, LUK: 1, Attack: 1547707, Defense: 85674, Current HP: 1892, A Avg: 12892399, D Avg: 119943, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 473: HP: 912, STR: 947107, VIT: 1448, SPD: 63, LUK: 1, Attack: 1547843, Defense: 85454, Current HP: 912, A Avg: 12893532, D Avg: 119635, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 472: HP: 893, STR: 947107, VIT: 5322, SPD: 63, LUK: 1, Attack: 1547843, Defense: 90992, Current HP: 893, A Avg: 12893532, D Avg: 127388, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 471: HP: 912, STR: 947107, VIT: 1448, SPD: 63, LUK: 1, Attack: 1547843, Defense: 85454, Current HP: 912, A Avg: 12893532, D Avg: 119635, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 470: HP: 893, STR: 947107, VIT: 5322, SPD: 63, LUK: 1, Attack: 1547843, Defense: 90992, Current HP: 893, A Avg: 12893532, D Avg: 127388, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 469: HP: 912, STR: 947107, VIT: 1448, SPD: 63, LUK: 1, Attack: 1547843, Defense: 85454, Current HP: 912, A Avg: 12893532, D Avg: 119635, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 468: HP: 893, STR: 947107, VIT: 5322, SPD: 63, LUK: 1, Attack: 1547843, Defense: 90992, Current HP: 893, A Avg: 12893532, D Avg: 127388, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 467: HP: 912, STR: 947107, VIT: 1448, SPD: 63, LUK: 1, Attack: 1547843, Defense: 85454, Current HP: 912, A Avg: 12893532, D Avg: 119635, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 466: HP: 893, STR: 947107, VIT: 5322, SPD: 63, LUK: 1, Attack: 1547843, Defense: 90992, Current HP: 893, A Avg: 12893532, D Avg: 127388, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 465: HP: 912, STR: 947107, VIT: 1448, SPD: 63, LUK: 1, Attack: 1547843, Defense: 85454, Current HP: 912, A Avg: 12893532, D Avg: 119635, [Pulse Knife[165, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 464: HP: 893, STR: 947107, VIT: 5322, SPD: 63, LUK: 1, Attack: 1547843, Defense: 90992, Current HP: 893, A Avg: 12893532, D Avg: 127388, [Pulse Knife[165, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 463: HP: 1079, STR: 947342, VIT: 1448, SPD: 63, LUK: 1, Attack: 1548195, Defense: 85948, Current HP: 1079, A Avg: 12896464, D Avg: 120327, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 462: HP: 1079, STR: 947342, VIT: 1448, SPD: 63, LUK: 1, Attack: 1548195, Defense: 85948, Current HP: 1079, A Avg: 12896464, D Avg: 120327, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 461: HP: 1079, STR: 947342, VIT: 1448, SPD: 63, LUK: 1, Attack: 1548195, Defense: 85948, Current HP: 1079, A Avg: 12896464, D Avg: 120327, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 460: HP: 1079, STR: 947342, VIT: 1448, SPD: 63, LUK: 1, Attack: 1548195, Defense: 85948, Current HP: 1079, A Avg: 12896464, D Avg: 120327, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 459: HP: 1079, STR: 947342, VIT: 1448, SPD: 63, LUK: 1, Attack: 1548195, Defense: 85948, Current HP: 1079, A Avg: 12896464, D Avg: 120327, [Pulse Knife[165, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 458: HP: 1463, STR: 947587, VIT: 2905, SPD: 63, LUK: 1, Attack: 1548563, Defense: 90473, Current HP: 1463, A Avg: 12899529, D Avg: 126662, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 457: HP: 1463, STR: 947587, VIT: 2905, SPD: 63, LUK: 1, Attack: 1548563, Defense: 90473, Current HP: 1463, A Avg: 12899529, D Avg: 126662, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 456: HP: 1463, STR: 947587, VIT: 2905, SPD: 63, LUK: 1, Attack: 1548563, Defense: 90473, Current HP: 1463, A Avg: 12899529, D Avg: 126662, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 455: HP: 1463, STR: 947587, VIT: 2905, SPD: 63, LUK: 1, Attack: 1548563, Defense: 90473, Current HP: 1463, A Avg: 12899529, D Avg: 126662, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 454: HP: 1463, STR: 947587, VIT: 2905, SPD: 63, LUK: 1, Attack: 1548563, Defense: 90473, Current HP: 1463, A Avg: 12899529, D Avg: 126662, [Pulse Knife[165, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 453: HP: 1767, STR: 947203, VIT: 1591, SPD: 63, LUK: 1, Attack: 1548806, Defense: 85597, Current HP: 1767, A Avg: 12901553, D Avg: 119835, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 452: HP: 1748, STR: 947203, VIT: 5465, SPD: 63, LUK: 1, Attack: 1548806, Defense: 91135, Current HP: 1748, A Avg: 12901553, D Avg: 127588, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 451: HP: 1767, STR: 947203, VIT: 1591, SPD: 63, LUK: 1, Attack: 1548806, Defense: 85597, Current HP: 1767, A Avg: 12901553, D Avg: 119835, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 450: HP: 1748, STR: 947203, VIT: 5465, SPD: 63, LUK: 1, Attack: 1548806, Defense: 91135, Current HP: 1748, A Avg: 12901553, D Avg: 127588, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 449: HP: 1767, STR: 947203, VIT: 1591, SPD: 63, LUK: 1, Attack: 1548806, Defense: 85597, Current HP: 1767, A Avg: 12901553, D Avg: 119835, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 448: HP: 1748, STR: 947203, VIT: 5465, SPD: 63, LUK: 1, Attack: 1548806, Defense: 91135, Current HP: 1748, A Avg: 12901553, D Avg: 127588, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 447: HP: 1767, STR: 947203, VIT: 1591, SPD: 63, LUK: 1, Attack: 1548806, Defense: 85597, Current HP: 1767, A Avg: 12901553, D Avg: 119835, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 446: HP: 1748, STR: 947203, VIT: 5465, SPD: 63, LUK: 1, Attack: 1548806, Defense: 91135, Current HP: 1748, A Avg: 12901553, D Avg: 127588, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 445: HP: 1767, STR: 947203, VIT: 1591, SPD: 63, LUK: 1, Attack: 1548806, Defense: 85597, Current HP: 1767, A Avg: 12901553, D Avg: 119835, [Impulse[166, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 444: HP: 1748, STR: 947203, VIT: 5465, SPD: 63, LUK: 1, Attack: 1548806, Defense: 91135, Current HP: 1748, A Avg: 12901553, D Avg: 127588, [Impulse[166, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 443: HP: 912, STR: 947812, VIT: 1367, SPD: 63, LUK: 1, Attack: 1548900, Defense: 85230, Current HP: 912, A Avg: 12902336, D Avg: 119321, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 442: HP: 912, STR: 947812, VIT: 1367, SPD: 63, LUK: 1, Attack: 1548900, Defense: 85230, Current HP: 912, A Avg: 12902336, D Avg: 119321, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 441: HP: 912, STR: 947812, VIT: 1367, SPD: 63, LUK: 1, Attack: 1548900, Defense: 85230, Current HP: 912, A Avg: 12902336, D Avg: 119321, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 440: HP: 912, STR: 947812, VIT: 1367, SPD: 63, LUK: 1, Attack: 1548900, Defense: 85230, Current HP: 912, A Avg: 12902336, D Avg: 119321, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 439: HP: 912, STR: 947812, VIT: 1367, SPD: 63, LUK: 1, Attack: 1548900, Defense: 85230, Current HP: 912, A Avg: 12902336, D Avg: 119321, [Pulse Knife[165, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 438: HP: 1919, STR: 942744, VIT: 993, SPD: 76, LUK: 1, Attack: 1548979, Defense: 88821, Current HP: 1919, A Avg: 12902995, D Avg: 124349, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 437: HP: 1934, STR: 947438, VIT: 1591, SPD: 63, LUK: 1, Attack: 1549158, Defense: 86091, Current HP: 1934, A Avg: 12904486, D Avg: 120527, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 436: HP: 1934, STR: 947438, VIT: 1591, SPD: 63, LUK: 1, Attack: 1549158, Defense: 86091, Current HP: 1934, A Avg: 12904486, D Avg: 120527, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 435: HP: 1934, STR: 947438, VIT: 1591, SPD: 63, LUK: 1, Attack: 1549158, Defense: 86091, Current HP: 1934, A Avg: 12904486, D Avg: 120527, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 434: HP: 1934, STR: 947438, VIT: 1591, SPD: 63, LUK: 1, Attack: 1549158, Defense: 86091, Current HP: 1934, A Avg: 12904486, D Avg: 120527, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 433: HP: 1934, STR: 947438, VIT: 1591, SPD: 63, LUK: 1, Attack: 1549158, Defense: 86091, Current HP: 1934, A Avg: 12904486, D Avg: 120527, [Impulse[166, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 432: HP: 1320, STR: 948187, VIT: 1448, SPD: 63, LUK: 1, Attack: 1549463, Defense: 85337, Current HP: 1320, A Avg: 12907026, D Avg: 119471, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 431: HP: 1320, STR: 948187, VIT: 1448, SPD: 63, LUK: 1, Attack: 1549463, Defense: 85337, Current HP: 1320, A Avg: 12907026, D Avg: 119471, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 430: HP: 1320, STR: 948187, VIT: 1448, SPD: 63, LUK: 1, Attack: 1549463, Defense: 85337, Current HP: 1320, A Avg: 12907026, D Avg: 119471, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 429: HP: 1320, STR: 948187, VIT: 1448, SPD: 63, LUK: 1, Attack: 1549463, Defense: 85337, Current HP: 1320, A Avg: 12907026, D Avg: 119471, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 428: HP: 1320, STR: 948187, VIT: 1448, SPD: 63, LUK: 1, Attack: 1549463, Defense: 85337, Current HP: 1320, A Avg: 12907026, D Avg: 119471, [Pulse Knife[165, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 427: HP: 2318, STR: 947683, VIT: 3048, SPD: 63, LUK: 1, Attack: 1549526, Defense: 90616, Current HP: 2318, A Avg: 12907551, D Avg: 126862, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 426: HP: 2318, STR: 947683, VIT: 3048, SPD: 63, LUK: 1, Attack: 1549526, Defense: 90616, Current HP: 2318, A Avg: 12907551, D Avg: 126862, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 425: HP: 2318, STR: 947683, VIT: 3048, SPD: 63, LUK: 1, Attack: 1549526, Defense: 90616, Current HP: 2318, A Avg: 12907551, D Avg: 126862, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 424: HP: 2318, STR: 947683, VIT: 3048, SPD: 63, LUK: 1, Attack: 1549526, Defense: 90616, Current HP: 2318, A Avg: 12907551, D Avg: 126862, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 423: HP: 2318, STR: 947683, VIT: 3048, SPD: 63, LUK: 1, Attack: 1549526, Defense: 90616, Current HP: 2318, A Avg: 12907551, D Avg: 126862, [Impulse[166, 630, 630, 630], Storm Wall[242, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 422: HP: 1172, STR: 948302, VIT: 1458, SPD: 63, LUK: 1, Attack: 1549635, Defense: 85464, Current HP: 1172, A Avg: 12908459, D Avg: 119649, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 421: HP: 1172, STR: 948302, VIT: 1458, SPD: 63, LUK: 1, Attack: 1549635, Defense: 85464, Current HP: 1172, A Avg: 12908459, D Avg: 119649, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 420: HP: 1172, STR: 948302, VIT: 1458, SPD: 63, LUK: 1, Attack: 1549635, Defense: 85464, Current HP: 1172, A Avg: 12908459, D Avg: 119649, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 419: HP: 1172, STR: 948302, VIT: 1458, SPD: 63, LUK: 1, Attack: 1549635, Defense: 85464, Current HP: 1172, A Avg: 12908459, D Avg: 119649, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 418: HP: 1172, STR: 948302, VIT: 1458, SPD: 63, LUK: 1, Attack: 1549635, Defense: 85464, Current HP: 1172, A Avg: 12908459, D Avg: 119649, [Pulse Knife[165, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 417: HP: 1767, STR: 947908, VIT: 1510, SPD: 63, LUK: 1, Attack: 1549863, Defense: 85373, Current HP: 1767, A Avg: 12910358, D Avg: 119522, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 416: HP: 1767, STR: 947908, VIT: 1510, SPD: 63, LUK: 1, Attack: 1549863, Defense: 85373, Current HP: 1767, A Avg: 12910358, D Avg: 119522, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 415: HP: 1767, STR: 947908, VIT: 1510, SPD: 63, LUK: 1, Attack: 1549863, Defense: 85373, Current HP: 1767, A Avg: 12910358, D Avg: 119522, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 414: HP: 1767, STR: 947908, VIT: 1510, SPD: 63, LUK: 1, Attack: 1549863, Defense: 85373, Current HP: 1767, A Avg: 12910358, D Avg: 119522, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 413: HP: 1767, STR: 947908, VIT: 1510, SPD: 63, LUK: 1, Attack: 1549863, Defense: 85373, Current HP: 1767, A Avg: 12910358, D Avg: 119522, [Impulse[166, 630, 630, 630], Small Sword[218, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 412: HP: 2175, STR: 948283, VIT: 1591, SPD: 63, LUK: 1, Attack: 1550426, Defense: 85480, Current HP: 2175, A Avg: 12915048, D Avg: 119671, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 411: HP: 2175, STR: 948283, VIT: 1591, SPD: 63, LUK: 1, Attack: 1550426, Defense: 85480, Current HP: 2175, A Avg: 12915048, D Avg: 119671, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 410: HP: 2175, STR: 948283, VIT: 1591, SPD: 63, LUK: 1, Attack: 1550426, Defense: 85480, Current HP: 2175, A Avg: 12915048, D Avg: 119671, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 409: HP: 2175, STR: 948283, VIT: 1591, SPD: 63, LUK: 1, Attack: 1550426, Defense: 85480, Current HP: 2175, A Avg: 12915048, D Avg: 119671, [Impulse[166, 630, 630, 630], Small Lion[219, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
