Rank 1000: HP: 1340, STR: 604109, VIT: 1031, SPD: 39, LUK: 1, Attack: 1034165, Defense: 85050, Current HP: 1340, A Avg: 8614594, D Avg: 119069, [Impulse[166, 230, 230, 230], Prism Shield[212, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 481: HP: 608, STR: 616867, VIT: 3299, SPD: 39, LUK: 1, Attack: 1052483, Defense: 88969, Current HP: 608, A Avg: 8767183, D Avg: 124556, [Pulse Knife[165, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 480: HP: 627, STR: 616867, VIT: 919, SPD: 39, LUK: 1, Attack: 1052483, Defense: 84925, Current HP: 627, A Avg: 8767183, D Avg: 118894, [Pulse Knife[165, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 479: HP: 608, STR: 616867, VIT: 3299, SPD: 39, LUK: 1, Attack: 1052483, Defense: 88969, Current HP: 608, A Avg: 8767183, D Avg: 124556, [Pulse Knife[165, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 478: HP: 627, STR: 616867, VIT: 919, SPD: 39, LUK: 1, Attack: 1052483, Defense: 84925, Current HP: 627, A Avg: 8767183, D Avg: 118894, [Pulse Knife[165, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 477: HP: 608, STR: 616867, VIT: 3299, SPD: 39, LUK: 1, Attack: 1052483, Defense: 88969, Current HP: 608, A Avg: 8767183, D Avg: 124556, [Pulse Knife[165, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 476: HP: 627, STR: 616867, VIT: 919, SPD: 39, LUK: 1, Attack: 1052483, Defense: 84925, Current HP: 627, A Avg: 8767183, D Avg: 118894, [Pulse Knife[165, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 475: HP: 608, STR: 616867, VIT: 3299, SPD: 39, LUK: 1, Attack: 1052483, Defense: 88969, Current HP: 608, A Avg: 8767183, D Avg: 124556, [Pulse Knife[165, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 474: HP: 737, STR: 617030, VIT: 919, SPD: 39, LUK: 1, Attack: 1052727, Defense: 85419, Current HP: 737, A Avg: 8769215, D Avg: 119586, [Pulse Knife[165, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 473: HP: 737, STR: 617030, VIT: 919, SPD: 39, LUK: 1, Attack: 1052727, Defense: 85419, Current HP: 737, A Avg: 8769215, D Avg: 119586, [Pulse Knife[165, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 472: HP: 737, STR: 617030, VIT: 919, SPD: 39, LUK: 1, Attack: 1052727, Defense: 85419, Current HP: 737, A Avg: 8769215, D Avg: 119586, [Pulse Knife[165, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 471: HP: 737, STR: 617030, VIT: 919, SPD: 39, LUK: 1, Attack: 1052727, Defense: 85419, Current HP: 737, A Avg: 8769215, D Avg: 119586, [Pulse Knife[165, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 470: HP: 737, STR: 617030, VIT: 919, SPD: 39, LUK: 1, Attack: 1052727, Defense: 85419, Current HP: 737, A Avg: 8769215, D Avg: 119586, [Pulse Knife[165, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 469: HP: 1208, STR: 616281, VIT: 738, SPD: 39, LUK: 1, Attack: 1052887, Defense: 85238, Current HP: 1208, A Avg: 8770548, D Avg: 119333, [Gladius[162, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 468: HP: 1208, STR: 616281, VIT: 738, SPD: 39, LUK: 1, Attack: 1052887, Defense: 85238, Current HP: 1208, A Avg: 8770548, D Avg: 119333, [Gladius[162, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 467: HP: 1208, STR: 616281, VIT: 738, SPD: 39, LUK: 1, Attack: 1052887, Defense: 85238, Current HP: 1208, A Avg: 8770548, D Avg: 119333, [Gladius[162, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 466: HP: 1208, STR: 616281, VIT: 738, SPD: 39, LUK: 1, Attack: 1052887, Defense: 85238, Current HP: 1208, A Avg: 8770548, D Avg: 119333, [Gladius[162, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 465: HP: 1208, STR: 616281, VIT: 738, SPD: 39, LUK: 1, Attack: 1052887, Defense: 85238, Current HP: 1208, A Avg: 8770548, D Avg: 119333, [Gladius[162, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 464: HP: 1178, STR: 617347, VIT: 1971, SPD: 39, LUK: 1, Attack: 1053203, Defense: 89539, Current HP: 1178, A Avg: 8773180, D Avg: 125354, [Pulse Knife[165, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 463: HP: 1178, STR: 617347, VIT: 1971, SPD: 39, LUK: 1, Attack: 1053203, Defense: 89539, Current HP: 1178, A Avg: 8773180, D Avg: 125354, [Pulse Knife[165, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 462: HP: 1178, STR: 617347, VIT: 1971, SPD: 39, LUK: 1, Attack: 1053203, Defense: 89539, Current HP: 1178, A Avg: 8773180, D Avg: 125354, [Pulse Knife[165, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 461: HP: 1178, STR: 617347, VIT: 1971, SPD: 39, LUK: 1, Attack: 1053203, Defense: 89539, Current HP: 1178, A Avg: 8773180, D Avg: 125354, [Pulse Knife[165, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 460: HP: 1178, STR: 617347, VIT: 1971, SPD: 39, LUK: 1, Attack: 1053203, Defense: 89539, Current HP: 1178, A Avg: 8773180, D Avg: 125354, [Pulse Knife[165, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 459: HP: 627, STR: 617356, VIT: 869, SPD: 39, LUK: 1, Attack: 1053216, Defense: 84732, Current HP: 627, A Avg: 8773289, D Avg: 118624, [Pulse Knife[165, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 458: HP: 627, STR: 617356, VIT: 869, SPD: 39, LUK: 1, Attack: 1053216, Defense: 84732, Current HP: 627, A Avg: 8773289, D Avg: 118624, [Pulse Knife[165, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 457: HP: 627, STR: 617356, VIT: 869, SPD: 39, LUK: 1, Attack: 1053216, Defense: 84732, Current HP: 627, A Avg: 8773289, D Avg: 118624, [Pulse Knife[165, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 456: HP: 627, STR: 617356, VIT: 869, SPD: 39, LUK: 1, Attack: 1053216, Defense: 84732, Current HP: 627, A Avg: 8773289, D Avg: 118624, [Pulse Knife[165, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 455: HP: 627, STR: 617356, VIT: 869, SPD: 39, LUK: 1, Attack: 1053216, Defense: 84732, Current HP: 627, A Avg: 8773289, D Avg: 118624, [Pulse Knife[165, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 454: HP: 741, STR: 614485, VIT: 219, SPD: 39, LUK: 1, Attack: 1053219, Defense: 88047, Current HP: 741, A Avg: 8773314, D Avg: 123265, [Neural Edge[190, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Seal of the High King[319, 230, 230, 230]]
Rank 453: HP: 1197, STR: 616963, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053446, Defense: 85037, Current HP: 1197, A Avg: 8775205, D Avg: 119051, [Impulse[166, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 452: HP: 1178, STR: 616963, VIT: 3411, SPD: 39, LUK: 1, Attack: 1053446, Defense: 89081, Current HP: 1178, A Avg: 8775205, D Avg: 124713, [Impulse[166, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 451: HP: 1197, STR: 616963, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053446, Defense: 85037, Current HP: 1197, A Avg: 8775205, D Avg: 119051, [Impulse[166, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 450: HP: 1178, STR: 616963, VIT: 3411, SPD: 39, LUK: 1, Attack: 1053446, Defense: 89081, Current HP: 1178, A Avg: 8775205, D Avg: 124713, [Impulse[166, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 449: HP: 1197, STR: 616963, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053446, Defense: 85037, Current HP: 1197, A Avg: 8775205, D Avg: 119051, [Impulse[166, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 448: HP: 1178, STR: 616963, VIT: 3411, SPD: 39, LUK: 1, Attack: 1053446, Defense: 89081, Current HP: 1178, A Avg: 8775205, D Avg: 124713, [Impulse[166, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 447: HP: 1197, STR: 616963, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053446, Defense: 85037, Current HP: 1197, A Avg: 8775205, D Avg: 119051, [Impulse[166, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 446: HP: 1178, STR: 616963, VIT: 3411, SPD: 39, LUK: 1, Attack: 1053446, Defense: 89081, Current HP: 1178, A Avg: 8775205, D Avg: 124713, [Impulse[166, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 445: HP: 1197, STR: 616963, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053446, Defense: 85037, Current HP: 1197, A Avg: 8775205, D Avg: 119051, [Impulse[166, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 444: HP: 1178, STR: 616963, VIT: 3411, SPD: 39, LUK: 1, Attack: 1053446, Defense: 89081, Current HP: 1178, A Avg: 8775205, D Avg: 124713, [Impulse[166, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 443: HP: 893, STR: 617587, VIT: 919, SPD: 39, LUK: 1, Attack: 1053563, Defense: 84808, Current HP: 893, A Avg: 8776179, D Avg: 118731, [Pulse Knife[165, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 442: HP: 893, STR: 617587, VIT: 919, SPD: 39, LUK: 1, Attack: 1053563, Defense: 84808, Current HP: 893, A Avg: 8776179, D Avg: 118731, [Pulse Knife[165, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 441: HP: 893, STR: 617587, VIT: 919, SPD: 39, LUK: 1, Attack: 1053563, Defense: 84808, Current HP: 893, A Avg: 8776179, D Avg: 118731, [Pulse Knife[165, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 440: HP: 893, STR: 617587, VIT: 919, SPD: 39, LUK: 1, Attack: 1053563, Defense: 84808, Current HP: 893, A Avg: 8776179, D Avg: 118731, [Pulse Knife[165, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 439: HP: 893, STR: 617587, VIT: 919, SPD: 39, LUK: 1, Attack: 1053563, Defense: 84808, Current HP: 893, A Avg: 8776179, D Avg: 118731, [Pulse Knife[165, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 438: HP: 801, STR: 617630, VIT: 929, SPD: 39, LUK: 1, Attack: 1053627, Defense: 84935, Current HP: 801, A Avg: 8776712, D Avg: 118908, [Pulse Knife[165, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 437: HP: 801, STR: 617630, VIT: 929, SPD: 39, LUK: 1, Attack: 1053627, Defense: 84935, Current HP: 801, A Avg: 8776712, D Avg: 118908, [Pulse Knife[165, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 436: HP: 801, STR: 617630, VIT: 929, SPD: 39, LUK: 1, Attack: 1053627, Defense: 84935, Current HP: 801, A Avg: 8776712, D Avg: 118908, [Pulse Knife[165, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 435: HP: 801, STR: 617630, VIT: 929, SPD: 39, LUK: 1, Attack: 1053627, Defense: 84935, Current HP: 801, A Avg: 8776712, D Avg: 118908, [Pulse Knife[165, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 434: HP: 801, STR: 617630, VIT: 929, SPD: 39, LUK: 1, Attack: 1053627, Defense: 84935, Current HP: 801, A Avg: 8776712, D Avg: 118908, [Pulse Knife[165, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 433: HP: 1307, STR: 617126, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053690, Defense: 85531, Current HP: 1307, A Avg: 8777237, D Avg: 119743, [Impulse[166, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 432: HP: 1307, STR: 617126, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053690, Defense: 85531, Current HP: 1307, A Avg: 8777237, D Avg: 119743, [Impulse[166, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 431: HP: 1307, STR: 617126, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053690, Defense: 85531, Current HP: 1307, A Avg: 8777237, D Avg: 119743, [Impulse[166, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 430: HP: 1307, STR: 617126, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053690, Defense: 85531, Current HP: 1307, A Avg: 8777237, D Avg: 119743, [Impulse[166, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 429: HP: 1307, STR: 617126, VIT: 1031, SPD: 39, LUK: 1, Attack: 1053690, Defense: 85531, Current HP: 1307, A Avg: 8777237, D Avg: 119743, [Impulse[166, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 428: HP: 1748, STR: 617443, VIT: 2083, SPD: 39, LUK: 1, Attack: 1054166, Defense: 89651, Current HP: 1748, A Avg: 8781202, D Avg: 125511, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 427: HP: 1748, STR: 617443, VIT: 2083, SPD: 39, LUK: 1, Attack: 1054166, Defense: 89651, Current HP: 1748, A Avg: 8781202, D Avg: 125511, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 426: HP: 1748, STR: 617443, VIT: 2083, SPD: 39, LUK: 1, Attack: 1054166, Defense: 89651, Current HP: 1748, A Avg: 8781202, D Avg: 125511, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 425: HP: 1748, STR: 617443, VIT: 2083, SPD: 39, LUK: 1, Attack: 1054166, Defense: 89651, Current HP: 1748, A Avg: 8781202, D Avg: 125511, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 424: HP: 1748, STR: 617443, VIT: 2083, SPD: 39, LUK: 1, Attack: 1054166, Defense: 89651, Current HP: 1748, A Avg: 8781202, D Avg: 125511, [Impulse[166, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 423: HP: 1197, STR: 617452, VIT: 981, SPD: 39, LUK: 1, Attack: 1054179, Defense: 84844, Current HP: 1197, A Avg: 8781311, D Avg: 118781, [Impulse[166, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 422: HP: 1197, STR: 617452, VIT: 981, SPD: 39, LUK: 1, Attack: 1054179, Defense: 84844, Current HP: 1197, A Avg: 8781311, D Avg: 118781, [Impulse[166, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 421: HP: 1197, STR: 617452, VIT: 981, SPD: 39, LUK: 1, Attack: 1054179, Defense: 84844, Current HP: 1197, A Avg: 8781311, D Avg: 118781, [Impulse[166, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 420: HP: 1197, STR: 617452, VIT: 981, SPD: 39, LUK: 1, Attack: 1054179, Defense: 84844, Current HP: 1197, A Avg: 8781311, D Avg: 118781, [Impulse[166, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 419: HP: 1197, STR: 617452, VIT: 981, SPD: 39, LUK: 1, Attack: 1054179, Defense: 84844, Current HP: 1197, A Avg: 8781311, D Avg: 118781, [Impulse[166, 230, 230, 230], Small Sword[218, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 418: HP: 1463, STR: 617683, VIT: 1031, SPD: 39, LUK: 1, Attack: 1054526, Defense: 84920, Current HP: 1463, A Avg: 8784201, D Avg: 118887, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 417: HP: 1463, STR: 617683, VIT: 1031, SPD: 39, LUK: 1, Attack: 1054526, Defense: 84920, Current HP: 1463, A Avg: 8784201, D Avg: 118887, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 416: HP: 1463, STR: 617683, VIT: 1031, SPD: 39, LUK: 1, Attack: 1054526, Defense: 84920, Current HP: 1463, A Avg: 8784201, D Avg: 118887, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 415: HP: 1463, STR: 617683, VIT: 1031, SPD: 39, LUK: 1, Attack: 1054526, Defense: 84920, Current HP: 1463, A Avg: 8784201, D Avg: 118887, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 414: HP: 1463, STR: 617683, VIT: 1031, SPD: 39, LUK: 1, Attack: 1054526, Defense: 84920, Current HP: 1463, A Avg: 8784201, D Avg: 118887, [Impulse[166, 230, 230, 230], Small Lion[219, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 413: HP: 1371, STR: 617726, VIT: 1041, SPD: 39, LUK: 1, Attack: 1054590, Defense: 85047, Current HP: 1371, A Avg: 8784734, D Avg: 119065, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 412: HP: 1371, STR: 617726, VIT: 1041, SPD: 39, LUK: 1, Attack: 1054590, Defense: 85047, Current HP: 1371, A Avg: 8784734, D Avg: 119065, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 411: HP: 1371, STR: 617726, VIT: 1041, SPD: 39, LUK: 1, Attack: 1054590, Defense: 85047, Current HP: 1371, A Avg: 8784734, D Avg: 119065, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 410: HP: 1371, STR: 617726, VIT: 1041, SPD: 39, LUK: 1, Attack: 1054590, Defense: 85047, Current HP: 1371, A Avg: 8784734, D Avg: 119065, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 409: HP: 1371, STR: 617726, VIT: 1041, SPD: 39, LUK: 1, Attack: 1054590, Defense: 85047, Current HP: 1371, A Avg: 8784734, D Avg: 119065, [Impulse[166, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 408: HP: 608, STR: 618720, VIT: 809, SPD: 39, LUK: 1, Attack: 1055262, Defense: 84997, Current HP: 608, A Avg: 8790332, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 407: HP: 608, STR: 618720, VIT: 809, SPD: 39, LUK: 1, Attack: 1055262, Defense: 84997, Current HP: 608, A Avg: 8790332, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 406: HP: 608, STR: 618720, VIT: 809, SPD: 39, LUK: 1, Attack: 1055262, Defense: 84997, Current HP: 608, A Avg: 8790332, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 405: HP: 608, STR: 618720, VIT: 809, SPD: 39, LUK: 1, Attack: 1055262, Defense: 84997, Current HP: 608, A Avg: 8790332, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 404: HP: 608, STR: 618720, VIT: 809, SPD: 39, LUK: 1, Attack: 1055262, Defense: 84997, Current HP: 608, A Avg: 8790332, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 403: HP: 893, STR: 613905, VIT: 174, SPD: 39, LUK: 1, Attack: 1055721, Defense: 88002, Current HP: 893, A Avg: 8794155, D Avg: 123202, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 402: HP: 988, STR: 613905, VIT: 294, SPD: 39, LUK: 1, Attack: 1055721, Defense: 88122, Current HP: 988, A Avg: 8794155, D Avg: 123370, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 401: HP: 988, STR: 613905, VIT: 195, SPD: 39, LUK: 1, Attack: 1055721, Defense: 88023, Current HP: 988, A Avg: 8794155, D Avg: 123232, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 400: HP: 893, STR: 614073, VIT: 257, SPD: 39, LUK: 1, Attack: 1055973, Defense: 88085, Current HP: 893, A Avg: 8796255, D Avg: 123318, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Oculus Ring[315, 230, 230, 230]]
Rank 399: HP: 1121, STR: 614124, VIT: 302, SPD: 39, LUK: 1, Attack: 1056049, Defense: 88130, Current HP: 1121, A Avg: 8796888, D Avg: 123381, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Seal of the High King[319, 230, 230, 230]]
Rank 398: HP: 722, STR: 618499, VIT: 678, SPD: 39, LUK: 1, Attack: 1056058, Defense: 84684, Current HP: 722, A Avg: 8796963, D Avg: 118557, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 397: HP: 703, STR: 618499, VIT: 3058, SPD: 39, LUK: 1, Attack: 1056058, Defense: 88728, Current HP: 703, A Avg: 8796963, D Avg: 124219, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 396: HP: 722, STR: 618499, VIT: 678, SPD: 39, LUK: 1, Attack: 1056058, Defense: 84684, Current HP: 722, A Avg: 8796963, D Avg: 118557, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 395: HP: 703, STR: 618499, VIT: 3058, SPD: 39, LUK: 1, Attack: 1056058, Defense: 88728, Current HP: 703, A Avg: 8796963, D Avg: 124219, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 394: HP: 722, STR: 618499, VIT: 678, SPD: 39, LUK: 1, Attack: 1056058, Defense: 84684, Current HP: 722, A Avg: 8796963, D Avg: 118557, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 393: HP: 703, STR: 618499, VIT: 3058, SPD: 39, LUK: 1, Attack: 1056058, Defense: 88728, Current HP: 703, A Avg: 8796963, D Avg: 124219, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 392: HP: 722, STR: 618499, VIT: 678, SPD: 39, LUK: 1, Attack: 1056058, Defense: 84684, Current HP: 722, A Avg: 8796963, D Avg: 118557, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 391: HP: 703, STR: 618499, VIT: 3058, SPD: 39, LUK: 1, Attack: 1056058, Defense: 88728, Current HP: 703, A Avg: 8796963, D Avg: 124219, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 390: HP: 722, STR: 618499, VIT: 678, SPD: 39, LUK: 1, Attack: 1056058, Defense: 84684, Current HP: 722, A Avg: 8796963, D Avg: 118557, [Zodiac[184, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 389: HP: 703, STR: 618499, VIT: 3058, SPD: 39, LUK: 1, Attack: 1056058, Defense: 88728, Current HP: 703, A Avg: 8796963, D Avg: 124219, [Zodiac[184, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 388: HP: 1178, STR: 618816, VIT: 921, SPD: 39, LUK: 1, Attack: 1056225, Defense: 85109, Current HP: 1178, A Avg: 8798354, D Avg: 119152, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 387: HP: 1178, STR: 618816, VIT: 921, SPD: 39, LUK: 1, Attack: 1056225, Defense: 85109, Current HP: 1178, A Avg: 8798354, D Avg: 119152, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 386: HP: 1178, STR: 618816, VIT: 921, SPD: 39, LUK: 1, Attack: 1056225, Defense: 85109, Current HP: 1178, A Avg: 8798354, D Avg: 119152, [Impulse[166, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
