Rank 38219: 6923 - [10416, 6971, 912] - HP: 47067, STR: 77881, VIT: 76888, SPD: 1, LUK: 1, Attack: 167790, Defense: 166666, Current HP: 47067, A Avg: 211415, D Avg: 199999, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 67, 806]]
Rank 40876: 3038 - [11406, 6658, 235] - HP: 1827, STR: 81787, VIT: 128344, SPD: 1, LUK: 1, Attack: 173973, Defense: 215912, Current HP: 1827, A Avg: 217466, D Avg: 215912, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 40877: 3045 - [11406, 6659, 234] - HP: 646, STR: 91238, VIT: 128032, SPD: 1, LUK: 2, Attack: 183424, Defense: 217810, Current HP: 646, A Avg: 197180, D Avg: 217810, [Big Bang[171, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 40878: 2505 - [11414, 6636, 249] - HP: 31046, STR: 91238, VIT: 102432, SPD: 1, LUK: 2, Attack: 183424, Defense: 192210, Current HP: 31046, A Avg: 197180, D Avg: 192210, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 40878: 3028 - [11406, 6660, 233] - HP: 1827, STR: 81787, VIT: 128344, SPD: 1, LUK: 1, Attack: 173973, Defense: 215912, Current HP: 1827, A Avg: 219205, D Avg: 215912, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 40879: 1544 - [12020, 4819, 1460] - HP: 140737, STR: 110119, VIT: 26008, SPD: 1, LUK: 1, Attack: 200028, Defense: 113576, Current HP: 140737, A Avg: 215030, D Avg: 113576, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 803]]
Rank 40879: 3030 - [11406, 6661, 232] - HP: 76, STR: 76832, VIT: 128032, SPD: 1, LUK: 2, Attack: 176098, Defense: 217810, Current HP: 76, A Avg: 220122, D Avg: 217810, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 40879: 3031 - [11406, 6661, 232] - HP: 87, STR: 76816, VIT: 128024, SPD: 1, LUK: 1, Attack: 176082, Defense: 217802, Current HP: 87, A Avg: 220102, D Avg: 217802, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 40883: 1464 - [11938, 5069, 1292] - HP: 140737, STR: 137319, VIT: 408, SPD: 1, LUK: 1, Attack: 227228, Defense: 87976, Current HP: 140737, A Avg: 286307, D Avg: 87976, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 67]]
Rank 40885: 3020 - [11406, 6667, 226] - HP: 76, STR: 76832, VIT: 128032, SPD: 1, LUK: 2, Attack: 176098, Defense: 217810, Current HP: 76, A Avg: 221883, D Avg: 217810, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 40885: 3021 - [11406, 6667, 226] - HP: 87, STR: 76816, VIT: 128024, SPD: 1, LUK: 1, Attack: 176082, Defense: 217802, Current HP: 87, A Avg: 221863, D Avg: 217802, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 40893: 2420 - [11455, 6528, 316] - HP: 30476, STR: 102432, VIT: 76832, SPD: 1, LUK: 2, Attack: 201698, Defense: 166610, Current HP: 30476, A Avg: 254139, D Avg: 166610, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 40893: 2986 - [11590, 6123, 586] - HP: 957, STR: 102416, VIT: 102424, SPD: 1, LUK: 1, Attack: 194602, Defense: 192202, Current HP: 957, A Avg: 209197, D Avg: 192202, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 40894: 2497 - [11388, 6730, 181] - HP: 31616, STR: 96240, VIT: 102752, SPD: 1, LUK: 2, Attack: 188426, Defense: 190320, Current HP: 31616, A Avg: 235532, D Avg: 190320, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 40908: 2415 - [11482, 6462, 355] - HP: 31046, STR: 121638, VIT: 76832, SPD: 1, LUK: 2, Attack: 213824, Defense: 166610, Current HP: 31046, A Avg: 224515, D Avg: 166610, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 40908: 2465 - [11482, 6462, 355] - HP: 31046, STR: 121638, VIT: 76832, SPD: 1, LUK: 2, Attack: 213824, Defense: 166610, Current HP: 31046, A Avg: 224515, D Avg: 166610, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 40909: 3017 - [11406, 6691, 202] - HP: 1216, STR: 96240, VIT: 128352, SPD: 1, LUK: 2, Attack: 188426, Defense: 215920, Current HP: 1216, A Avg: 197847, D Avg: 215920, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 40909: 3047 - [11406, 6691, 202] - HP: 1216, STR: 96240, VIT: 128352, SPD: 1, LUK: 2, Attack: 188426, Defense: 215920, Current HP: 1216, A Avg: 202557, D Avg: 215920, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 40909: 3057 - [11406, 6691, 202] - HP: 1216, STR: 96240, VIT: 128352, SPD: 1, LUK: 2, Attack: 188426, Defense: 215920, Current HP: 1216, A Avg: 197847, D Avg: 259104, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 40909: 3067 - [11406, 6691, 202] - HP: 1216, STR: 96240, VIT: 128352, SPD: 1, LUK: 2, Attack: 188426, Defense: 215920, Current HP: 1216, A Avg: 197847, D Avg: 215920, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 40910: 1518 - [12020, 4850, 1429] - HP: 141027, STR: 108987, VIT: 25944, SPD: 1, LUK: 1, Attack: 201173, Defense: 113512, Current HP: 141027, A Avg: 211231, D Avg: 113512, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 66]]
Rank 40910: 1568 - [12020, 4850, 1429] - HP: 141027, STR: 108987, VIT: 25944, SPD: 1, LUK: 1, Attack: 201173, Defense: 113512, Current HP: 141027, A Avg: 211231, D Avg: 113512, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 807]]
Rank 40914: 2364 - [11411, 6681, 207] - HP: 47937, STR: 137319, VIT: 51608, SPD: 1, LUK: 1, Attack: 227228, Defense: 139176, Current HP: 47937, A Avg: 286307, D Avg: 139176, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 40918: 2378 - [11412, 6682, 205] - HP: 48227, STR: 136187, VIT: 51544, SPD: 1, LUK: 1, Attack: 228373, Defense: 139112, Current HP: 48227, A Avg: 285466, D Avg: 139112, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 40919: 2487 - [11397, 6728, 174] - HP: 31616, STR: 96240, VIT: 102752, SPD: 1, LUK: 2, Attack: 188426, Defense: 190320, Current HP: 31616, A Avg: 237416, D Avg: 190320, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 40921: 165 - [11909, 5194, 1196] - HP: 122246, STR: 121638, VIT: 25632, SPD: 1, LUK: 2, Attack: 213824, Defense: 115410, Current HP: 122246, A Avg: 224515, D Avg: 115410, [Big Bang[171, 130, 130, 130], Blank Shield[244, 130, 230, 230], Tears of the Dragon[307, 230, 230, 330]]
Rank 40922: 2368 - [11414, 6680, 205] - HP: 48227, STR: 136187, VIT: 51544, SPD: 1, LUK: 1, Attack: 228373, Defense: 139112, Current HP: 48227, A Avg: 287749, D Avg: 139112, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 40928: 2445 - [11486, 6470, 343] - HP: 31046, STR: 121638, VIT: 76832, SPD: 1, LUK: 2, Attack: 213824, Defense: 166610, Current HP: 31046, A Avg: 229860, D Avg: 166610, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 40935: 1601 - [12002, 4929, 1368] - HP: 139287, STR: 76816, VIT: 51224, SPD: 1, LUK: 1, Attack: 176082, Defense: 141002, Current HP: 139287, A Avg: 189288, D Avg: 141002, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 40944: 2954 - [11590, 6174, 535] - HP: 1537, STR: 110119, VIT: 102808, SPD: 1, LUK: 1, Attack: 200028, Defense: 190376, Current HP: 1537, A Avg: 210029, D Avg: 190376, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 40944: 2959 - [11590, 6174, 535] - HP: 1026, STR: 110136, VIT: 102816, SPD: 1, LUK: 2, Attack: 200045, Defense: 190384, Current HP: 1026, A Avg: 210047, D Avg: 190384, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 40944: 2994 - [11590, 6174, 535] - HP: 1537, STR: 110119, VIT: 102808, SPD: 1, LUK: 1, Attack: 200028, Defense: 190376, Current HP: 1537, A Avg: 210029, D Avg: 228451, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 40944: 2999 - [11590, 6174, 535] - HP: 1026, STR: 110136, VIT: 102816, SPD: 1, LUK: 2, Attack: 200045, Defense: 190384, Current HP: 1026, A Avg: 210047, D Avg: 228460, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 40944: 3004 - [11590, 6174, 535] - HP: 1537, STR: 110119, VIT: 102808, SPD: 1, LUK: 1, Attack: 200028, Defense: 190376, Current HP: 1537, A Avg: 210029, D Avg: 190376, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 40944: 3009 - [11590, 6174, 535] - HP: 1026, STR: 110136, VIT: 102816, SPD: 1, LUK: 2, Attack: 200045, Defense: 190384, Current HP: 1026, A Avg: 210047, D Avg: 190384, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 40944: 3025 - [11406, 6726, 167] - HP: 646, STR: 91238, VIT: 128032, SPD: 1, LUK: 2, Attack: 183424, Defense: 217810, Current HP: 646, A Avg: 231114, D Avg: 217810, [Big Bang[171, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 40944: 3035 - [11406, 6726, 167] - HP: 646, STR: 91238, VIT: 128032, SPD: 1, LUK: 2, Attack: 183424, Defense: 217810, Current HP: 646, A Avg: 229280, D Avg: 217810, [Big Bang[171, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 40946: 2958 - [11590, 6176, 533] - HP: 1827, STR: 108987, VIT: 102744, SPD: 1, LUK: 1, Attack: 201173, Defense: 190312, Current HP: 1827, A Avg: 211231, D Avg: 190312, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 40946: 2998 - [11590, 6176, 533] - HP: 1827, STR: 108987, VIT: 102744, SPD: 1, LUK: 1, Attack: 201173, Defense: 190312, Current HP: 1827, A Avg: 211231, D Avg: 228374, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 40946: 3008 - [11590, 6176, 533] - HP: 1827, STR: 108987, VIT: 102744, SPD: 1, LUK: 1, Attack: 201173, Defense: 190312, Current HP: 1827, A Avg: 211231, D Avg: 190312, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 40951: 2371 - [11435, 6646, 218] - HP: 46487, STR: 128016, VIT: 51224, SPD: 1, LUK: 1, Attack: 227282, Defense: 141002, Current HP: 46487, A Avg: 284102, D Avg: 141002, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 40958: 2984 - [11590, 6188, 521] - HP: 1537, STR: 110119, VIT: 102808, SPD: 1, LUK: 1, Attack: 200028, Defense: 190376, Current HP: 1537, A Avg: 215030, D Avg: 190376, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 40958: 2989 - [11590, 6188, 521] - HP: 1026, STR: 110136, VIT: 102816, SPD: 1, LUK: 2, Attack: 200045, Defense: 190384, Current HP: 1026, A Avg: 215048, D Avg: 190384, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 40959: 2950 - [11590, 6189, 520] - HP: 76, STR: 102432, VIT: 102432, SPD: 1, LUK: 2, Attack: 201698, Defense: 192210, Current HP: 76, A Avg: 211782, D Avg: 192210, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 40959: 2951 - [11590, 6189, 520] - HP: 87, STR: 102416, VIT: 102424, SPD: 1, LUK: 1, Attack: 201682, Defense: 192202, Current HP: 87, A Avg: 211766, D Avg: 192202, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 40959: 2990 - [11590, 6189, 520] - HP: 76, STR: 102432, VIT: 102432, SPD: 1, LUK: 2, Attack: 201698, Defense: 192210, Current HP: 76, A Avg: 211782, D Avg: 230652, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 40959: 2991 - [11590, 6189, 520] - HP: 87, STR: 102416, VIT: 102424, SPD: 1, LUK: 1, Attack: 201682, Defense: 192202, Current HP: 87, A Avg: 211766, D Avg: 230642, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 40959: 3000 - [11590, 6189, 520] - HP: 76, STR: 102432, VIT: 102432, SPD: 1, LUK: 2, Attack: 201698, Defense: 192210, Current HP: 76, A Avg: 211782, D Avg: 192210, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 40959: 3001 - [11590, 6189, 520] - HP: 87, STR: 102416, VIT: 102424, SPD: 1, LUK: 1, Attack: 201682, Defense: 192202, Current HP: 87, A Avg: 211766, D Avg: 192202, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 40966: 3037 - [11406, 6748, 145] - HP: 1216, STR: 96240, VIT: 128352, SPD: 1, LUK: 2, Attack: 188426, Defense: 215920, Current HP: 1216, A Avg: 235532, D Avg: 215920, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 40975: 2395 - [11490, 6505, 304] - HP: 31046, STR: 152038, VIT: 51232, SPD: 1, LUK: 2, Attack: 244224, Defense: 141010, Current HP: 31046, A Avg: 256435, D Avg: 169212, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 806]]
Rank 40976: 3027 - [11406, 6758, 135] - HP: 1216, STR: 96240, VIT: 128352, SPD: 1, LUK: 2, Attack: 188426, Defense: 215920, Current HP: 1216, A Avg: 237416, D Avg: 215920, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 40978: 2988 - [11590, 6208, 501] - HP: 1827, STR: 108987, VIT: 102744, SPD: 1, LUK: 1, Attack: 201173, Defense: 190312, Current HP: 1827, A Avg: 216260, D Avg: 190312, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 40985: 2397 - [11447, 6644, 208] - HP: 31616, STR: 160240, VIT: 51552, SPD: 1, LUK: 2, Attack: 252426, Defense: 139120, Current HP: 31616, A Avg: 265047, D Avg: 166944, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 806]]
Rank 40990: 2510 - [11518, 6436, 345] - HP: 30476, STR: 76832, VIT: 102432, SPD: 1, LUK: 2, Attack: 176098, Defense: 192210, Current HP: 30476, A Avg: 184902, D Avg: 230652, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 40992: 2485 - [11443, 6663, 193] - HP: 31046, STR: 91238, VIT: 102432, SPD: 1, LUK: 2, Attack: 183424, Defense: 192210, Current HP: 31046, A Avg: 231114, D Avg: 192210, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 40992: 2495 - [11443, 6663, 193] - HP: 31046, STR: 91238, VIT: 102432, SPD: 1, LUK: 2, Attack: 183424, Defense: 192210, Current HP: 31046, A Avg: 229280, D Avg: 192210, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 40994: 1471 - [11990, 5024, 1285] - HP: 139287, STR: 128016, VIT: 24, SPD: 1, LUK: 1, Attack: 227282, Defense: 89802, Current HP: 139287, A Avg: 284102, D Avg: 89802, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 68]]
Rank 41001: 1598 - [12057, 4830, 1412] - HP: 141027, STR: 81787, VIT: 51544, SPD: 1, LUK: 1, Attack: 173973, Defense: 139112, Current HP: 141027, A Avg: 217466, D Avg: 139112, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 41008: 2361 - [11457, 6637, 205] - HP: 46487, STR: 128016, VIT: 51224, SPD: 1, LUK: 1, Attack: 227282, Defense: 141002, Current HP: 46487, A Avg: 286375, D Avg: 141002, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 41013: 2980 - [11590, 6243, 466] - HP: 76, STR: 102432, VIT: 102432, SPD: 1, LUK: 2, Attack: 201698, Defense: 192210, Current HP: 76, A Avg: 216825, D Avg: 192210, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 41013: 2981 - [11590, 6243, 466] - HP: 87, STR: 102416, VIT: 102424, SPD: 1, LUK: 1, Attack: 201682, Defense: 192202, Current HP: 87, A Avg: 216808, D Avg: 192202, [Sword of Evil[189, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 41017: 1588 - [12065, 4822, 1412] - HP: 141027, STR: 81787, VIT: 51544, SPD: 1, LUK: 1, Attack: 173973, Defense: 139112, Current HP: 141027, A Avg: 219205, D Avg: 139112, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 41029: 1478 - [11998, 5035, 1266] - HP: 141027, STR: 136187, VIT: 344, SPD: 1, LUK: 1, Attack: 228373, Defense: 87912, Current HP: 141027, A Avg: 285466, D Avg: 87912, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 68]]
Rank 41045: 1468 - [12005, 5030, 1264] - HP: 141027, STR: 136187, VIT: 344, SPD: 1, LUK: 1, Attack: 228373, Defense: 87912, Current HP: 141027, A Avg: 287749, D Avg: 87912, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 67]]
Rank 41048: 1901 - [11640, 6128, 531] - HP: 92887, STR: 128016, VIT: 25624, SPD: 1, LUK: 1, Attack: 227282, Defense: 115402, Current HP: 92887, A Avg: 244328, D Avg: 115402, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 803]]
Rank 41055: 1908 - [11637, 6144, 518] - HP: 94627, STR: 136187, VIT: 25944, SPD: 1, LUK: 1, Attack: 228373, Defense: 113512, Current HP: 94627, A Avg: 245500, D Avg: 113512, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 803]]
Rank 41057: 1613 - [12240, 4337, 1722] - HP: 139867, STR: 77881, VIT: 51288, SPD: 1, LUK: 1, Attack: 167790, Defense: 141066, Current HP: 139867, A Avg: 176179, D Avg: 169279, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41088: 387 - [11444, 6756, 099] - HP: 31616, STR: 192240, VIT: 51552, SPD: 1, LUK: 2, Attack: 284426, Defense: 139120, Current HP: 31616, A Avg: 298647, D Avg: 139120, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 41092: 2972 - [11590, 6322, 387] - HP: 456, STR: 103497, VIT: 102496, SPD: 1, LUK: 2, Attack: 193406, Defense: 192274, Current HP: 456, A Avg: 241757, D Avg: 192274, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 41092: 2973 - [11590, 6322, 387] - HP: 667, STR: 103481, VIT: 102488, SPD: 1, LUK: 1, Attack: 193390, Defense: 192266, Current HP: 667, A Avg: 241737, D Avg: 192266, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 41108: 2962 - [11590, 6338, 371] - HP: 456, STR: 103497, VIT: 102496, SPD: 1, LUK: 2, Attack: 193406, Defense: 192274, Current HP: 456, A Avg: 243691, D Avg: 192274, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 41108: 2963 - [11590, 6338, 371] - HP: 667, STR: 103481, VIT: 102488, SPD: 1, LUK: 1, Attack: 193390, Defense: 192266, Current HP: 667, A Avg: 243671, D Avg: 192266, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 41112: 1461 - [12048, 4968, 1283] - HP: 139287, STR: 128016, VIT: 24, SPD: 1, LUK: 1, Attack: 227282, Defense: 89802, Current HP: 139287, A Avg: 286375, D Avg: 89802, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 67]]
Rank 41114: 2976 - [11590, 6344, 365] - HP: 957, STR: 102416, VIT: 102424, SPD: 1, LUK: 1, Attack: 194602, Defense: 192202, Current HP: 957, A Avg: 243252, D Avg: 192202, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 41119: 2966 - [11590, 6349, 360] - HP: 957, STR: 102416, VIT: 102424, SPD: 1, LUK: 1, Attack: 194602, Defense: 192202, Current HP: 957, A Avg: 245198, D Avg: 192202, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 41123: 1993 - [11787, 5762, 750] - HP: 93467, STR: 77881, VIT: 76888, SPD: 1, LUK: 1, Attack: 167790, Defense: 166666, Current HP: 93467, A Avg: 176179, D Avg: 166666, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 41123: 2043 - [11787, 5762, 750] - HP: 93467, STR: 77881, VIT: 76888, SPD: 1, LUK: 1, Attack: 167790, Defense: 166666, Current HP: 93467, A Avg: 176179, D Avg: 166666, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 41127: 2393 - [11649, 6180, 470] - HP: 47067, STR: 129081, VIT: 51288, SPD: 1, LUK: 1, Attack: 218990, Defense: 141066, Current HP: 47067, A Avg: 229939, D Avg: 169279, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41129: 2974 - [11590, 6359, 350] - HP: 1537, STR: 110119, VIT: 102808, SPD: 1, LUK: 1, Attack: 200028, Defense: 190376, Current HP: 1537, A Avg: 250035, D Avg: 190376, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 41129: 2979 - [11590, 6359, 350] - HP: 1026, STR: 110136, VIT: 102816, SPD: 1, LUK: 2, Attack: 200045, Defense: 190384, Current HP: 1026, A Avg: 250056, D Avg: 190384, [Spectral Sword Shigure[172, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 41134: 1548 - [12123, 4765, 1411] - HP: 141027, STR: 108987, VIT: 25944, SPD: 1, LUK: 1, Attack: 201173, Defense: 113512, Current HP: 141027, A Avg: 216260, D Avg: 113512, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 803]]
Rank 41142: 385 - [11487, 6681, 131] - HP: 31046, STR: 182438, VIT: 51232, SPD: 1, LUK: 2, Attack: 274624, Defense: 141010, Current HP: 31046, A Avg: 288355, D Avg: 141010, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 41144: 157 - [11665, 6149, 485] - HP: 122816, STR: 160240, VIT: 352, SPD: 1, LUK: 2, Attack: 252426, Defense: 87920, Current HP: 122816, A Avg: 265047, D Avg: 87920, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 230, 230], Tears of the Dragon[307, 230, 230, 230]]
Rank 41144: 2955 - [11590, 6374, 335] - HP: 646, STR: 121638, VIT: 102432, SPD: 1, LUK: 2, Attack: 213824, Defense: 192210, Current HP: 646, A Avg: 224515, D Avg: 192210, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 41144: 2995 - [11590, 6374, 335] - HP: 646, STR: 121638, VIT: 102432, SPD: 1, LUK: 2, Attack: 213824, Defense: 192210, Current HP: 646, A Avg: 224515, D Avg: 230652, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
