Rank 107639: 106640 - [000, 107639, 000] - HP: 133, STR: 504, VIT: 65, SPD: 2, LUK: 1, Attack: 132248, Defense: 83902, Current HP: 133, A Avg: 1101625, D Avg: 117462, [Neural Edge[190, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107186 - [000, 107639, 000] - HP: 220, STR: 461, VIT: 62, SPD: 1, LUK: 2, Attack: 132183, Defense: 85537, Current HP: 220, A Avg: 1101084, D Avg: 119751, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107187 - [000, 107639, 000] - HP: 200, STR: 712, VIT: 62, SPD: 1, LUK: 1, Attack: 132560, Defense: 85537, Current HP: 200, A Avg: 1104224, D Avg: 119751, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107188 - [000, 107639, 000] - HP: 450, STR: 451, VIT: 72, SPD: 1, LUK: 1, Attack: 132168, Defense: 85547, Current HP: 450, A Avg: 1100959, D Avg: 119765, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107189 - [000, 107639, 000] - HP: 363, STR: 503, VIT: 51, SPD: 1, LUK: 1, Attack: 132246, Defense: 85526, Current HP: 363, A Avg: 1101609, D Avg: 119736, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107190 - [000, 107639, 000] - HP: 460, STR: 440, VIT: 92, SPD: 1, LUK: 1, Attack: 132152, Defense: 85567, Current HP: 460, A Avg: 1100826, D Avg: 119793, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107191 - [000, 107639, 000] - HP: 368, STR: 503, VIT: 41, SPD: 1, LUK: 2, Attack: 132246, Defense: 85516, Current HP: 368, A Avg: 1101609, D Avg: 119722, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107192 - [000, 107639, 000] - HP: 260, STR: 504, VIT: 83, SPD: 2, LUK: 1, Attack: 132248, Defense: 85558, Current HP: 260, A Avg: 1101625, D Avg: 119781, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107193 - [000, 107639, 000] - HP: 200, STR: 1146, VIT: 41, SPD: 1, LUK: 1, Attack: 133211, Defense: 85516, Current HP: 200, A Avg: 1109647, D Avg: 119722, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107194 - [000, 107639, 000] - HP: 210, STR: 864, VIT: 152, SPD: 1, LUK: 1, Attack: 132788, Defense: 85627, Current HP: 210, A Avg: 1106124, D Avg: 119877, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107195 - [000, 107639, 000] - HP: 300, STR: 712, VIT: 83, SPD: 1, LUK: 1, Attack: 132560, Defense: 85558, Current HP: 300, A Avg: 1104224, D Avg: 119781, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107196 - [000, 107639, 000] - HP: 200, STR: 503, VIT: 41, SPD: 1, LUK: 2, Attack: 132246, Defense: 85516, Current HP: 200, A Avg: 1101609, D Avg: 119722, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107197 - [000, 107639, 000] - HP: 440, STR: 598, VIT: 262, SPD: 1, LUK: 1, Attack: 132389, Defense: 85737, Current HP: 440, A Avg: 1102800, D Avg: 120031, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107198 - [000, 107639, 000] - HP: 440, STR: 860, VIT: 41, SPD: 1, LUK: 1, Attack: 132782, Defense: 85516, Current HP: 440, A Avg: 1106074, D Avg: 119722, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107199 - [000, 107639, 000] - HP: 400, STR: 837, VIT: 368, SPD: 1, LUK: 1, Attack: 132747, Defense: 85843, Current HP: 400, A Avg: 1105782, D Avg: 120180, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107200 - [000, 107639, 000] - HP: 345, STR: 461, VIT: 92, SPD: 1, LUK: 1, Attack: 132183, Defense: 85567, Current HP: 345, A Avg: 1101084, D Avg: 119793, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107201 - [000, 107639, 000] - HP: 300, STR: 712, VIT: 83, SPD: 1, LUK: 1, Attack: 132560, Defense: 85558, Current HP: 300, A Avg: 1104224, D Avg: 119781, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107202 - [000, 107639, 000] - HP: 200, STR: 650, VIT: 41, SPD: 1, LUK: 1, Attack: 132467, Defense: 85516, Current HP: 200, A Avg: 1103450, D Avg: 119722, [Neural Edge[190, 0, 0, 0], Mist Shield[233, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107203 - [000, 107639, 000] - HP: 256, STR: 440, VIT: 31, SPD: 1, LUK: 1, Attack: 132152, Defense: 84999, Current HP: 256, A Avg: 1100826, D Avg: 118998, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107204 - [000, 107639, 000] - HP: 247, STR: 451, VIT: 31, SPD: 1, LUK: 1, Attack: 132168, Defense: 84999, Current HP: 247, A Avg: 1100959, D Avg: 118998, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107205 - [000, 107639, 000] - HP: 377, STR: 440, VIT: 32, SPD: 1, LUK: 1, Attack: 132152, Defense: 85000, Current HP: 377, A Avg: 1100826, D Avg: 118999, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107206 - [000, 107639, 000] - HP: 285, STR: 440, VIT: 32, SPD: 2, LUK: 1, Attack: 132152, Defense: 85000, Current HP: 285, A Avg: 1100826, D Avg: 118999, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107207 - [000, 107639, 000] - HP: 266, STR: 567, VIT: 43, SPD: 2, LUK: 1, Attack: 132342, Defense: 85011, Current HP: 266, A Avg: 1102408, D Avg: 119015, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107208 - [000, 107639, 000] - HP: 247, STR: 451, VIT: 63, SPD: 1, LUK: 1, Attack: 132168, Defense: 85031, Current HP: 247, A Avg: 1100959, D Avg: 119043, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107209 - [000, 107639, 000] - HP: 266, STR: 461, VIT: 43, SPD: 1, LUK: 2, Attack: 132183, Defense: 85011, Current HP: 266, A Avg: 1101084, D Avg: 119015, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107210 - [000, 107639, 000] - HP: 247, STR: 712, VIT: 43, SPD: 1, LUK: 1, Attack: 132560, Defense: 85011, Current HP: 247, A Avg: 1104224, D Avg: 119015, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107211 - [000, 107639, 000] - HP: 522, STR: 451, VIT: 54, SPD: 1, LUK: 1, Attack: 132168, Defense: 85022, Current HP: 522, A Avg: 1100959, D Avg: 119030, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107212 - [000, 107639, 000] - HP: 447, STR: 503, VIT: 32, SPD: 1, LUK: 1, Attack: 132246, Defense: 85000, Current HP: 447, A Avg: 1101609, D Avg: 118999, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107213 - [000, 107639, 000] - HP: 506, STR: 440, VIT: 63, SPD: 1, LUK: 1, Attack: 132152, Defense: 85031, Current HP: 506, A Avg: 1100826, D Avg: 119043, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107214 - [000, 107639, 000] - HP: 418, STR: 503, VIT: 21, SPD: 1, LUK: 2, Attack: 132246, Defense: 84989, Current HP: 418, A Avg: 1101609, D Avg: 118984, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107215 - [000, 107639, 000] - HP: 304, STR: 504, VIT: 65, SPD: 2, LUK: 1, Attack: 132248, Defense: 85033, Current HP: 304, A Avg: 1101625, D Avg: 119046, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107216 - [000, 107639, 000] - HP: 247, STR: 1146, VIT: 21, SPD: 1, LUK: 1, Attack: 133211, Defense: 84989, Current HP: 247, A Avg: 1109647, D Avg: 118984, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107217 - [000, 107639, 000] - HP: 260, STR: 864, VIT: 136, SPD: 1, LUK: 1, Attack: 132788, Defense: 85104, Current HP: 260, A Avg: 1106124, D Avg: 119145, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107218 - [000, 107639, 000] - HP: 342, STR: 712, VIT: 65, SPD: 1, LUK: 1, Attack: 132560, Defense: 85033, Current HP: 342, A Avg: 1104224, D Avg: 119046, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107219 - [000, 107639, 000] - HP: 247, STR: 503, VIT: 21, SPD: 1, LUK: 2, Attack: 132246, Defense: 84989, Current HP: 247, A Avg: 1101609, D Avg: 118984, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107220 - [000, 107639, 000] - HP: 482, STR: 598, VIT: 236, SPD: 1, LUK: 1, Attack: 132389, Defense: 85204, Current HP: 482, A Avg: 1102800, D Avg: 119285, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107221 - [000, 107639, 000] - HP: 475, STR: 860, VIT: 21, SPD: 1, LUK: 1, Attack: 132782, Defense: 84989, Current HP: 475, A Avg: 1106074, D Avg: 118984, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107222 - [000, 107639, 000] - HP: 437, STR: 837, VIT: 349, SPD: 1, LUK: 1, Attack: 132747, Defense: 85317, Current HP: 437, A Avg: 1105782, D Avg: 119443, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107223 - [000, 107639, 000] - HP: 396, STR: 461, VIT: 63, SPD: 1, LUK: 1, Attack: 132183, Defense: 85031, Current HP: 396, A Avg: 1101084, D Avg: 119043, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107224 - [000, 107639, 000] - HP: 342, STR: 712, VIT: 65, SPD: 1, LUK: 1, Attack: 132560, Defense: 85033, Current HP: 342, A Avg: 1104224, D Avg: 119046, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107225 - [000, 107639, 000] - HP: 247, STR: 650, VIT: 21, SPD: 1, LUK: 1, Attack: 132467, Defense: 84989, Current HP: 247, A Avg: 1103450, D Avg: 118984, [Neural Edge[190, 0, 0, 0], Huge Shield[234, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107226 - [000, 107639, 000] - HP: 66, STR: 451, VIT: 222, SPD: 1, LUK: 1, Attack: 132168, Defense: 85060, Current HP: 66, A Avg: 1100959, D Avg: 119083, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107227 - [000, 107639, 000] - HP: 57, STR: 461, VIT: 222, SPD: 1, LUK: 1, Attack: 132183, Defense: 85060, Current HP: 57, A Avg: 1101084, D Avg: 119083, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107228 - [000, 107639, 000] - HP: 87, STR: 451, VIT: 163, SPD: 1, LUK: 1, Attack: 132168, Defense: 85001, Current HP: 87, A Avg: 1100959, D Avg: 119001, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107229 - [000, 107639, 000] - HP: 95, STR: 451, VIT: 163, SPD: 2, LUK: 1, Attack: 132168, Defense: 85001, Current HP: 95, A Avg: 1100959, D Avg: 119001, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107230 - [000, 107639, 000] - HP: 76, STR: 580, VIT: 174, SPD: 2, LUK: 1, Attack: 132362, Defense: 85012, Current HP: 76, A Avg: 1102575, D Avg: 119016, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107231 - [000, 107639, 000] - HP: 57, STR: 461, VIT: 254, SPD: 1, LUK: 1, Attack: 132183, Defense: 85092, Current HP: 57, A Avg: 1101084, D Avg: 119128, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107232 - [000, 107639, 000] - HP: 76, STR: 472, VIT: 174, SPD: 1, LUK: 2, Attack: 132200, Defense: 85012, Current HP: 76, A Avg: 1101225, D Avg: 119016, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107233 - [000, 107639, 000] - HP: 57, STR: 728, VIT: 174, SPD: 1, LUK: 1, Attack: 132584, Defense: 85012, Current HP: 57, A Avg: 1104424, D Avg: 119016, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107234 - [000, 107639, 000] - HP: 232, STR: 461, VIT: 184, SPD: 1, LUK: 1, Attack: 132183, Defense: 85022, Current HP: 232, A Avg: 1101084, D Avg: 119030, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107235 - [000, 107639, 000] - HP: 127, STR: 514, VIT: 163, SPD: 1, LUK: 1, Attack: 132263, Defense: 85001, Current HP: 127, A Avg: 1101750, D Avg: 119001, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107236 - [000, 107639, 000] - HP: 286, STR: 451, VIT: 254, SPD: 1, LUK: 1, Attack: 132168, Defense: 85092, Current HP: 286, A Avg: 1100959, D Avg: 119128, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107237 - [000, 107639, 000] - HP: 198, STR: 514, VIT: 152, SPD: 1, LUK: 2, Attack: 132263, Defense: 84990, Current HP: 198, A Avg: 1101750, D Avg: 118985, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107238 - [000, 107639, 000] - HP: 114, STR: 516, VIT: 195, SPD: 2, LUK: 1, Attack: 132266, Defense: 85033, Current HP: 114, A Avg: 1101775, D Avg: 119046, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107239 - [000, 107639, 000] - HP: 57, STR: 1165, VIT: 152, SPD: 1, LUK: 1, Attack: 133239, Defense: 84990, Current HP: 57, A Avg: 1109880, D Avg: 118985, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107240 - [000, 107639, 000] - HP: 60, STR: 880, VIT: 273, SPD: 1, LUK: 1, Attack: 132812, Defense: 85111, Current HP: 60, A Avg: 1106323, D Avg: 119155, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107241 - [000, 107639, 000] - HP: 152, STR: 728, VIT: 195, SPD: 1, LUK: 1, Attack: 132584, Defense: 85033, Current HP: 152, A Avg: 1104424, D Avg: 119046, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107242 - [000, 107639, 000] - HP: 57, STR: 514, VIT: 152, SPD: 1, LUK: 2, Attack: 132263, Defense: 84990, Current HP: 57, A Avg: 1101750, D Avg: 118985, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107243 - [000, 107639, 000] - HP: 272, STR: 609, VIT: 438, SPD: 1, LUK: 1, Attack: 132405, Defense: 85276, Current HP: 272, A Avg: 1102933, D Avg: 119386, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107244 - [000, 107639, 000] - HP: 285, STR: 881, VIT: 152, SPD: 1, LUK: 1, Attack: 132813, Defense: 84990, Current HP: 285, A Avg: 1106332, D Avg: 118985, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107245 - [000, 107639, 000] - HP: 247, STR: 850, VIT: 539, SPD: 1, LUK: 1, Attack: 132767, Defense: 85377, Current HP: 247, A Avg: 1105949, D Avg: 119527, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107246 - [000, 107639, 000] - HP: 176, STR: 472, VIT: 254, SPD: 1, LUK: 1, Attack: 132200, Defense: 85092, Current HP: 176, A Avg: 1101225, D Avg: 119128, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107247 - [000, 107639, 000] - HP: 152, STR: 728, VIT: 195, SPD: 1, LUK: 1, Attack: 132584, Defense: 85033, Current HP: 152, A Avg: 1104424, D Avg: 119046, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107248 - [000, 107639, 000] - HP: 57, STR: 666, VIT: 152, SPD: 1, LUK: 1, Attack: 132491, Defense: 84990, Current HP: 57, A Avg: 1103650, D Avg: 118985, [Neural Edge[190, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107249 - [000, 107639, 000] - HP: 161, STR: 453, VIT: 222, SPD: 1, LUK: 1, Attack: 132171, Defense: 87023, Current HP: 161, A Avg: 1100984, D Avg: 121832, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107250 - [000, 107639, 000] - HP: 152, STR: 464, VIT: 222, SPD: 1, LUK: 1, Attack: 132188, Defense: 87023, Current HP: 152, A Avg: 1101126, D Avg: 121832, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107251 - [000, 107639, 000] - HP: 232, STR: 453, VIT: 163, SPD: 1, LUK: 1, Attack: 132171, Defense: 86964, Current HP: 232, A Avg: 1100984, D Avg: 121749, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107252 - [000, 107639, 000] - HP: 190, STR: 453, VIT: 163, SPD: 2, LUK: 1, Attack: 132171, Defense: 86964, Current HP: 190, A Avg: 1100984, D Avg: 121749, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107253 - [000, 107639, 000] - HP: 171, STR: 583, VIT: 174, SPD: 2, LUK: 1, Attack: 132366, Defense: 86975, Current HP: 171, A Avg: 1102608, D Avg: 121764, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107254 - [000, 107639, 000] - HP: 152, STR: 464, VIT: 254, SPD: 1, LUK: 1, Attack: 132188, Defense: 87055, Current HP: 152, A Avg: 1101126, D Avg: 121876, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107255 - [000, 107639, 000] - HP: 171, STR: 474, VIT: 174, SPD: 1, LUK: 2, Attack: 132203, Defense: 86975, Current HP: 171, A Avg: 1101250, D Avg: 121764, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107256 - [000, 107639, 000] - HP: 152, STR: 731, VIT: 174, SPD: 1, LUK: 1, Attack: 132588, Defense: 86975, Current HP: 152, A Avg: 1104458, D Avg: 121764, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107257 - [000, 107639, 000] - HP: 377, STR: 464, VIT: 184, SPD: 1, LUK: 1, Attack: 132188, Defense: 86985, Current HP: 377, A Avg: 1101126, D Avg: 121778, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107258 - [000, 107639, 000] - HP: 287, STR: 516, VIT: 163, SPD: 1, LUK: 1, Attack: 132266, Defense: 86964, Current HP: 287, A Avg: 1101775, D Avg: 121749, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107259 - [000, 107639, 000] - HP: 396, STR: 453, VIT: 254, SPD: 1, LUK: 1, Attack: 132171, Defense: 87055, Current HP: 396, A Avg: 1100984, D Avg: 121876, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107260 - [000, 107639, 000] - HP: 308, STR: 516, VIT: 152, SPD: 1, LUK: 2, Attack: 132266, Defense: 86953, Current HP: 308, A Avg: 1101775, D Avg: 121734, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107261 - [000, 107639, 000] - HP: 209, STR: 518, VIT: 195, SPD: 2, LUK: 1, Attack: 132269, Defense: 86996, Current HP: 209, A Avg: 1101800, D Avg: 121794, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107262 - [000, 107639, 000] - HP: 152, STR: 1169, VIT: 152, SPD: 1, LUK: 1, Attack: 133245, Defense: 86953, Current HP: 152, A Avg: 1109930, D Avg: 121734, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107263 - [000, 107639, 000] - HP: 160, STR: 883, VIT: 273, SPD: 1, LUK: 1, Attack: 132816, Defense: 87074, Current HP: 160, A Avg: 1106357, D Avg: 121903, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107264 - [000, 107639, 000] - HP: 247, STR: 731, VIT: 195, SPD: 1, LUK: 1, Attack: 132588, Defense: 86996, Current HP: 247, A Avg: 1104458, D Avg: 121794, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107265 - [000, 107639, 000] - HP: 152, STR: 516, VIT: 152, SPD: 1, LUK: 2, Attack: 132266, Defense: 86953, Current HP: 152, A Avg: 1101775, D Avg: 121734, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107266 - [000, 107639, 000] - HP: 377, STR: 611, VIT: 438, SPD: 1, LUK: 1, Attack: 132408, Defense: 87239, Current HP: 377, A Avg: 1102958, D Avg: 122134, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107267 - [000, 107639, 000] - HP: 380, STR: 885, VIT: 152, SPD: 1, LUK: 1, Attack: 132819, Defense: 86953, Current HP: 380, A Avg: 1106382, D Avg: 121734, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107268 - [000, 107639, 000] - HP: 342, STR: 853, VIT: 539, SPD: 1, LUK: 1, Attack: 132771, Defense: 87340, Current HP: 342, A Avg: 1105982, D Avg: 122275, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107269 - [000, 107639, 000] - HP: 286, STR: 474, VIT: 254, SPD: 1, LUK: 1, Attack: 132203, Defense: 87055, Current HP: 286, A Avg: 1101250, D Avg: 121876, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107270 - [000, 107639, 000] - HP: 247, STR: 731, VIT: 195, SPD: 1, LUK: 1, Attack: 132588, Defense: 86996, Current HP: 247, A Avg: 1104458, D Avg: 121794, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107271 - [000, 107639, 000] - HP: 152, STR: 669, VIT: 152, SPD: 1, LUK: 1, Attack: 132495, Defense: 86953, Current HP: 152, A Avg: 1103683, D Avg: 121734, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107272 - [000, 107639, 000] - HP: 66, STR: 860, VIT: 30, SPD: 1, LUK: 1, Attack: 132782, Defense: 84166, Current HP: 66, A Avg: 1106074, D Avg: 117832, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107273 - [000, 107639, 000] - HP: 57, STR: 871, VIT: 30, SPD: 1, LUK: 1, Attack: 132798, Defense: 84166, Current HP: 57, A Avg: 1106207, D Avg: 117832, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
